Time_Hr,Van_Concentration_uM,OC6_Concentration_nM,Genotype,OD600,GFP_Fluorescence
1.002336944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.116,30462
1.252339444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.1201,31786
1.502343333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.1284,34456
1.7545475,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.1377,37765
2.004551389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.15,42984
2.254553889,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.1661,48449
2.504558611,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.1834,55307
2.756486667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.2037,61771
3.006489167,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.2277,68397
3.256492778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.2585,78138
3.506494444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.2953,88078
3.756496944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.3431,103607
4.006501667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.3946,123845
4.256505833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.4584,150324
4.5065075,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.5404,180194
4.758459722,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6157,198721
5.008460833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6693,201751
5.258463611,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7106,194122
5.508466389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7176,188513
5.758467778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7151,182815
6.008470833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7143,172143
6.258472778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7121,162957
6.508475833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7122,153627
6.758476944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7105,147125
7.008477778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7099,140300
7.258481667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7058,133770
7.508485,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.7036,130610
7.758488333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6997,128318
8.008490556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6969,127357
8.258492778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6952,124424
8.508496111,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6916,122794
8.758498056,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6898,122270
9.008500278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6867,123531
9.258503333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6866,120676
9.508505278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6833,121814
9.758506111,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6808,121590
10.0085075,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6792,119108
10.25851222,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6744,120267
10.50851556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6734,121019
10.75851778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6715,119967
11.00852167,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6687,118620
11.25852667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6672,119580
11.50852861,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6641,119485
11.75853222,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.664,119167
12.00853556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6619,119315
12.2585375,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6588,119557
12.50853972,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6565,119057
12.75854361,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6536,117867
13.00854639,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.652,118986
13.25854972,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6516,118455
13.50855194,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6491,118847
13.75855389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6477,117366
14.00855722,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6466,118189
14.25856056,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6435,117944
14.50856278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6421,119258
14.75856333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.641,117335
15.00856444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6404,116973
15.25856583,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6384,121583
15.50856694,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6367,119408
15.75856778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.636,117283
16.00856972,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6345,117152
16.25857194,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6352,115872
16.50857583,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6341,116587
16.75857778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6342,115315
17.00857944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6329,113762
17.25858083,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6305,113886
17.50858306,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6303,112282
17.75858444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6302,110794
18.00858833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6272,110493
18.25858944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6268,110646
18.5085925,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6265,109918
18.75859528,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6244,109879
19.00859861,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6234,110010
19.25860139,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6233,108915
19.50860417,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6214,108419
19.758605,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6203,108470
20.00860667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6191,107474
20.25860917,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.618,107303
20.50861361,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6168,108082
20.75861639,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6155,106615
21.00861778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6141,107511
21.25861889,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6135,105647
21.50862222,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6114,105314
21.75862389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6096,104524
22.00862556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6106,104717
22.25862806,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6064,104603
22.50862944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6056,103302
22.75863361,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6045,103370
23.00863722,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6045,102140
23.25863806,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6031,103237
23.50864278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6029,103086
23.75864583,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_18_U,0.6012,102742
0,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1161,33954
0.250293333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1135,28927
0.500295,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1128,28158
0.752331944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1137,27483
1.002336944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1147,27456
1.252339444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1159,27747
1.502343333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1181,27749
1.7545475,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1211,28016
2.004551389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1242,28405
2.254553889,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1293,29322
2.504558611,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1358,29769
2.756486667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1449,30370
3.006489167,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1563,32083
3.256492778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1707,33761
3.506494444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.1846,34745
3.756496944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.2018,36810
4.006501667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.2221,38072
4.256505833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.2484,40857
4.5065075,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.2824,43711
4.758459722,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.3261,45779
5.008460833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.3805,51323
5.258463611,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.449,58109
5.508466389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.5213,67261
5.758467778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.5934,76026
6.008470833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.6652,82912
6.258472778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7125,86809
6.508475833,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7197,91230
6.758476944,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7139,93264
7.008477778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7109,93491
7.258481667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7124,93640
7.508485,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.718,92090
7.758488333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.723,92075
8.008490556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7249,90614
8.258492778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.726,90089
8.508496111,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7276,88134
8.758498056,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7272,88432
9.008500278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7264,88093
9.258503333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7256,86568
9.508505278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7244,87297
9.758506111,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7232,88156
10.0085075,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7208,86972
10.25851222,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7198,88494
10.50851556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7183,87939
10.75851778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7184,87898
11.00852167,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7177,87255
11.25852667,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7176,88517
11.50852861,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.717,88249
11.75853222,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.717,88524
12.00853556,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7155,88320
12.2585375,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7143,89320
12.50853972,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7141,88801
12.75854361,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7117,88077
13.00854639,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7126,88584
13.25854972,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.713,88264
13.50855194,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7133,88821
13.75855389,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7125,87724
14.00855722,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7131,89397
14.25856056,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7125,88304
14.50856278,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7126,87856
14.75856333,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7111,88670
15.00856444,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7102,88258
15.25856583,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7102,89568
15.50856694,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7107,88762
15.75856778,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.7114,87922
16.00856972,3,51.8,Marionette-Clo PVanCC-GFP PLuxB-sRNA_20_D,0.709,87783
