exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,LED_395nm_setpoint,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
3303.41,0.058077658065463916,0.5,8450.0,37.0,0.13794999999992505,31.875,33.0625,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7961.0,0.0479839216178872,0.018213792237156134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6512811807843507
3363.48,0.058149451905046334,0.5,8450.0,37.0,0.19384999999991684,31.875,33.0625,36.79000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7992.0,0.047797797797797796,0.01839339339339339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6224233404783591
3423.54,0.05999748518650709,0.5,8450.0,37.0,0.15764999999991963,31.875,33.0625,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7929.0,0.047925337369151215,0.018539538403329548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6851607566599655
3483.62,0.059528291017183856,0.5,8450.0,37.0,0.15764999999991877,31.9375,33.0625,36.870000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7983.0,0.04760115244895403,0.0184141300263059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6273498119530991
3543.68,0.05991216821063084,0.5,8450.0,37.0,0.16414999999991287,31.875,33.0,36.79000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7926.0,0.04769114307342922,0.018168054504163512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.61526616458733
3603.73,0.06111651046510416,0.5,8450.0,37.0,0.13734999999992048,31.9375,33.0625,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7913.0,0.04739037027675976,0.0184506508277518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6442101268016899
3663.8,0.06201374410502207,0.5,8450.0,37.0,0.14294999999991537,31.875,33.0625,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7990.0,0.047809762202753445,0.018147684605757195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6557215890768988
3723.84,0.06229759605204292,0.5,8450.0,37.0,0.19504999999991146,31.9375,33.0,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7943.0,0.04796676318771245,0.018380964371144403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6366359060625969
3783.9,0.06417685256294588,0.5,8450.0,37.0,0.1653499999999092,31.875,32.9375,36.870000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7973.0,0.04778627869058071,0.018437225636523266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6939633766535835
3843.97,0.06528063563515926,0.5,8450.0,37.0,0.144749999999912,31.9375,32.9375,37.01000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8108.0,0.04736063147508633,0.018130241736556488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7104237697136825
3904.04,0.0638893578513694,0.5,8450.0,37.0,0.19564999999990834,31.9375,32.9375,36.870000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7991.0,0.04755349768489551,0.01864597672381429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6102746493775448
3964.1,0.06657047460447069,0.5,8450.0,37.0,0.14354999999991053,31.875,32.9375,37.09000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8071.0,0.047577747491017224,0.01821335646140503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7030859707348683
4024.14,0.06804435035048911,0.5,8450.0,37.0,0.20324999999991222,31.9375,32.9375,36.77000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8089.0,0.046853752008900976,0.018296451971813572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.733627318069021
4084.22,0.0694424079240957,0.5,8450.0,37.0,0.18654999999991576,31.875,32.9375,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7980.0,0.04774436090225564,0.018796992481203006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7579600795504319
4144.29,0.06832895885460183,0.5,8450.0,37.0,0.15944999999990941,31.875,33.0,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8078.0,0.047536518940331764,0.018197573656845753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6715698523191073
4204.33,0.070561304422878,0.5,8450.0,37.0,0.18594999999991457,31.9375,32.875,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,7987.0,0.04782772004507324,0.018279704519844748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.734436039464865
4264.38,0.06825111992282637,0.5,8450.0,37.0,0.16124999999990774,31.875,32.9375,37.170000000000016,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8089.0,0.047719124737297565,0.018296451971813572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.5978500719205736
4324.46,0.07079461011805036,0.5,8450.0,37.0,0.18064999999990258,31.9375,32.9375,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8102.0,0.04690199950629474,0.01814366823006665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6777246477331745
4384.53,0.07269445048024162,0.5,8450.0,37.0,0.1606499999999057,31.875,32.9375,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8162.0,0.04692477333986768,0.018867924528301886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7232849480807475
4444.61,0.07360290672885984,0.5,8450.0,37.0,0.17884999999990078,31.875,32.875,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8087.0,0.04723630518115494,0.018300976876468405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.724379115026398
4504.69,0.07496131190329614,0.5,8450.0,37.0,0.16234999999989902,31.9375,32.875,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8170.0,0.04687882496940025,0.01835985312117503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7430230210793313
4564.75,0.07556180041365129,0.5,8450.0,37.0,0.19324999999989934,31.875,32.9375,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8121.0,0.04740795468538357,0.01847063169560399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7298080624163189
4624.8,0.0760620775828442,0.5,8450.0,37.0,0.1173499999998956,31.875,32.875,36.79000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8201.0,0.04743323984879893,0.018168516034629923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7131145009762027
4684.86,0.07815706248283605,0.5,8450.0,37.0,0.13114999999989468,31.875,32.9375,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8093.0,0.047695539354998144,0.01878166316569875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7589705953283634
4744.93,0.07787052062490148,0.5,8450.0,37.0,0.2156499999999065,31.875,32.9375,36.81,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8329.0,0.047304598391163404,0.018369552167126907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7100031607876245
4804.98,0.07915651044826397,0.5,8450.0,37.0,0.16184999999989857,31.875,32.9375,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8178.0,0.04732208363903155,0.01821961359745659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7236417490916669
4865.02,0.08028351259755412,0.5,8450.0,37.0,0.1397499999999019,31.875,32.9375,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8195.0,0.04734594264795607,0.018425869432580844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7298713810309035
4925.1,0.08469322527890868,0.5,8450.0,37.0,0.15504999999990218,31.8125,32.9375,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8239.0,0.047214467775215437,0.018084719019298458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8537918207536692
4985.15,0.0855673606676356,0.5,8450.0,37.0,0.16064999999989707,31.875,32.9375,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8218.0,0.046848381601362864,0.018617668532489657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8419071185082186
5045.19,0.08522190398006772,0.5,8450.0,37.0,0.19684999999989256,31.9375,32.875,37.01000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8249.0,0.047157231179536914,0.01806279549036247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7876755024000947
5105.24,0.08591707237874767,0.5,8450.0,37.0,0.17804999999989543,31.9375,32.9375,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8339.0,0.04700803453651517,0.018347523683894952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7726639271232493
5165.3,0.08769209506950655,0.5,8450.0,37.0,0.14624999999989335,32.0,32.9375,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8271.0,0.046910893483254744,0.018014750332487003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7953783394737017
5225.38,0.08840801459585496,0.5,8450.0,37.0,0.1871499999998988,32.0,32.9375,37.110000000000014,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8198.0,0.04732861673578922,0.018541107587216395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.7800020298147793
5285.44,0.09083405541188706,0.5,8450.0,37.0,0.16004999999989244,32.0,33.0625,37.01000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8380.0,0.046539379474940336,0.018496420047732696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8222168678517876
5345.53,0.09193160449885053,0.5,8450.0,37.0,0.1635499999998867,32.0625,33.0625,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8266.0,0.04657633680135495,0.018388579724171305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8171378134066539
5405.59,0.09444707062529517,0.5,8450.0,37.0,0.17264999999989092,32.0,33.0625,36.81,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8279.0,0.04662398840439667,0.018480492813141684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8572650442590499
5465.63,0.0908871338970339,0.5,8450.0,37.0,0.21504999999989668,32.0,33.0625,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8411.0,0.04696231125906551,0.01830935679467364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.6991384065354339
5525.7,0.09538732292825039,0.5,8450.0,37.0,0.18714999999989532,32.0,33.0625,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8357.0,0.047026444896493956,0.01866698576044035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8091631953907499
5585.76,0.0965428398742967,0.5,8450.0,37.0,0.15504999999989352,31.9375,33.125,37.05000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8363.0,0.047112280282195385,0.018414444577304796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8048285158692909
5645.82,0.09886371974777708,0.5,8450.0,37.0,0.20564999999989014,32.0,33.0625,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8328.0,0.04670989433237272,0.01825168107588857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8358535517790807
5705.86,0.10240724127066089,0.5,8450.0,37.0,0.15414999999989265,32.0,33.0625,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8361.0,0.046764741059681855,0.01829924650161464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.899706150337353
5765.93,0.1022767166193766,0.5,8450.0,37.0,0.18094999999988332,32.0,33.0625,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8536.0,0.046274601686972824,0.018275538894095594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8508947099767901
5825.99,0.10463871426052818,0.5,8450.0,37.0,0.17444999999988667,31.9375,33.0,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8527.0,0.046088894101090655,0.01829482819279934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8768446315081211
5886.05,0.10597284839768804,0.5,8450.0,37.0,0.15354999999988977,32.0,33.0625,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8509.0,0.04665648137266424,0.018451051827476788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8710103411567505
5946.1,0.10818098462890724,0.5,8450.0,37.0,0.19354999999988096,32.0,33.0625,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8501.0,0.04670038818962475,0.017762616162804376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8893279062711993
6006.14,0.11048169167306915,0.5,8450.0,37.0,0.15884999999988322,31.9375,33.0,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8513.0,0.0466345589099025,0.017855045224950076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9079941494991864
6066.22,0.11171711339955476,0.5,8450.0,37.0,0.2006499999998887,31.8125,33.0625,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8540.0,0.04601873536299766,0.01838407494145199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8959546877740863
6126.26,0.11392090683099805,0.5,8450.0,37.0,0.12594999999988557,31.9375,33.0625,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8639.0,0.04618590114596597,0.01794189142261836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9097604682222303
6186.32,0.116045334239803,0.5,8450.0,37.0,0.160349999999881,31.9375,33.0625,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8652.0,0.04634766527970412,0.018146093388811835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9197020026966665
6246.4,0.11521879478472082,0.5,8450.0,37.0,0.17974999999987584,31.9375,33.0,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8641.0,0.04663812058789492,0.018284920726767736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.8522727734303012
6306.47,0.12028789361614933,0.5,8450.0,37.0,0.20094999999988583,31.8125,33.0,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8614.0,0.046436034362665427,0.01787787322962619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9388244312923899
6366.54,0.12522235878822485,0.5,8450.0,37.0,0.13564999999987246,32.0,33.0,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8593.0,0.04654951704876062,0.01792156406377284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0124923426886339
6426.61,0.12626553823301231,0.5,8450.0,37.0,0.1388499999998812,32.0,33.0,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8792.0,0.0460646041856233,0.018198362147406732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9867560507636817
6486.66,0.12870116517954186,0.5,8450.0,37.0,0.17944999999987185,32.0,33.0,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8751.0,0.046394697748828706,0.018283624728602444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9947363451851214
6546.7,0.13044477369524723,0.5,8450.0,37.0,0.14354999999987436,32.0,33.0625,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8849.0,0.04588089049610125,0.017968131992315516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9853698652337582
6606.75,0.1303404262949859,0.5,8450.0,37.0,0.17764999999987005,31.9375,33.0625,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9038.0,0.045695950431511395,0.018034963487497235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9337006052299248
6666.82,0.1321742876412765,0.5,8450.0,37.0,0.17414999999987407,32.0,33.0625,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8785.0,0.04575981787137166,0.017871371656232215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9289307381426448
6726.89,0.13392112205514123,0.5,8450.0,37.0,0.16624999999986792,31.9375,33.0,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8744.0,0.04586001829826167,0.017840805123513267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9218729192120114
6786.94,0.13739472436244682,0.5,8450.0,37.0,0.216549999999879,32.0625,33.0,36.89000000000004,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8874.0,0.04552625647960334,0.01780482307865675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9526002660497946
6846.98,0.14314105420800355,0.5,8450.0,37.0,0.15414999999987636,31.9375,33.0,37.01000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9004.0,0.0452021323856064,0.018103065304309197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.027887915657599
6907.05,0.14223803485599323,0.5,8450.0,37.0,0.14324999999987034,32.0,33.0625,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8833.0,0.04596399864145817,0.01777425563228801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9575077763389637
6967.09,0.1434434069200853,0.5,8450.0,37.0,0.17944999999986583,31.9375,33.0,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8942.0,0.045851040035786175,0.017893088794453144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9349482612345065
7027.17,0.14874759936093995,0.5,8450.0,37.0,0.16004999999986924,31.9375,33.0,37.05000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9003.0,0.045207153171165165,0.018216150172164835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9971318231619014
7087.25,0.1492949566217701,0.5,8450.0,37.0,0.1844499999998746,31.9375,33.0,36.85000000000002,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8951.0,0.04614009607865043,0.01776337839347559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9582942868041087
7147.3,0.1552873306744177,0.5,8450.0,37.0,0.17474999999986837,31.9375,33.0,36.81,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9130.0,0.04556407447973713,0.017524644030668127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0284392424428461
7207.34,0.15478217119289678,0.5,8450.0,37.0,0.18034999999986243,31.9375,33.0,37.01000000000005,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9039.0,0.04591215842460449,0.017922336541652838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9672421829554432
7267.42,0.15745009278957864,0.5,8450.0,37.0,0.17684999999986645,32.0,33.0,36.97000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,8969.0,0.046047496933883374,0.017839223993756273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9701493403795016
7327.49,0.16433957159313656,0.5,8450.0,37.0,0.1553499999998701,32.0,33.0,37.03000000000003,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9006.0,0.04574727959138352,0.01798800799467022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0501207997393796
7387.54,0.16435327565824848,0.5,8450.0,37.0,0.20714999999986647,31.9375,32.9375,36.950000000000045,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9227.0,0.044976698818684296,0.017557169177414112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9978649154567609
7447.59,0.16416928285554072,0.5,8450.0,37.0,0.2009499999998704,31.9375,32.875,36.93000000000001,0.0,0.0,0.0,0.0,0.0,20.0,0.5,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.0,9325.0,0.045254691689008045,0.017908847184986594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.9446113009571411
