exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,comm_tar,comm_est,pid_kp,pid_ki,pid_kd,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
64140.41,0.522409559,0.5,6358.2,37,0.1489,32.75,34.5625,37.17,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17775,0.123431786,0.035274262,8528,0.057106004,0.040454972,5468,0.020665691,0,0,0,0,0,5,0.861190766
64200.48,0.54350693,0.5,6358.2,37,0.1697,32.75,34.5,37.01,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18114,0.122446726,0.03516617,8753,0.057123272,0.040443277,5351,0.0196225,0,0,0,0,0,5,0.936902968
64260.52,0.521000739,0.5,6358.2,37,0.1441,32.75,34.5625,36.89,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18106,0.124212968,0.03556832,8795,0.057760091,0.040250142,5325,0.02084507,0,0,0,0,0,5,0.763184832
64320.58,0.565859461,0.5,6358.2,37,0.1591,32.75,34.5625,37.05,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18428,0.124104623,0.035598003,9030,0.056921373,0.039645626,5319,0.020304569,0,0,0,0,0,5,0.972808442
64380.63,0.574117367,0.5,6358.2,37,0.1576,32.75,34.5625,36.93,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18376,0.125653026,0.035916413,8979,0.057244682,0.040427665,5459,0.020516578,0,0,0,0,0,0.455,0.972808442
64440.69,0.505842298,0.5,6358.2,37,0.441375,32.625,34.5625,36.33,0,0.018594121,0.144376484,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17799,0.122815889,0.035170515,8402,0.057486313,0.040466556,5388,0.020415739,0,0,0,0,0,0.455,0.972808442
64500.74,0.470608854,0.5,6358.2,37,0.486143948,32.5,34.5,36.31,0,0.014541858,0.128167434,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17071,0.120145276,0.034620116,8054,0.057114477,0.040228458,5150,0.01961165,0,0,0,0,0,0.455,0.972808442
64560.78,0.446962479,0.5,6358.2,37,0.440745746,32.625,34.5,36.39,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16381,0.117941518,0.034185947,7835,0.056668794,0.040331844,4923,0.020312817,0,0,0,0,0,5,0.972808442
64620.84,0.450779696,0.5,6358.2,37,0.2317,32.8125,34.5,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16457,0.117518381,0.034088838,7893,0.055872292,0.03990878,4876,0.020303527,0,0,0,0,0,5,0.972808442
64680.9,0.453302527,0.5,6358.2,37,0.1524,32.9375,34.5,37.45,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17126,0.114679435,0.0334579,7909,0.056517891,0.040207359,5024,0.020103503,0,0,0,0,0,5,0.972808442
64740.96,0.464203445,0.5,6358.2,37,0.1431,32.9375,34.5,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16286,0.121515412,0.034937984,8059,0.056706787,0.040327584,5236,0.01986249,0,0,0,0,0,5,0.972808442
64801.03,0.47605037,0.5,6358.2,37,0.1414,33,34.5,37.43,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17124,0.117145527,0.033987386,8110,0.05647349,0.040320592,5017,0.01993223,0,0,0,0,0,5,0.972808442
64861.09,0.483976524,0.5,6358.2,37,0.1627,32.9375,34.5,37.11,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16943,0.119754471,0.034763619,8209,0.057010598,0.040077963,4989,0.020244538,0,0,0,0,0,5,0.972808442
64921.15,0.483425845,0.5,6358.2,37,0.1255,32.9375,34.5,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17872,0.115935542,0.033683975,8358,0.056353195,0.040081359,5491,0.020761246,0,0,0,0,0,5,0.920752607
64981.19,0.486627894,0.5,6358.2,37,0.1645,32.9375,34.5,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17378,0.120267004,0.034641501,8338,0.056608299,0.039937635,5488,0.020408163,0,0,0,0,0,5,0.894520439
65041.23,0.509798777,0.5,6358.2,37,0.155,32.875,34.5,36.87,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18176,0.11696743,0.033945863,8558,0.05643842,0.040079458,5331,0.020258863,0,0,0,0,0,5,0.989343437
65101.28,0.503610444,0.5,6358.2,37,0.2053,32.8125,34.5625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17194,0.124345702,0.035593812,8374,0.057320277,0.040482446,5381,0.020999814,0,0,0,0,0,5,0.903237112
65161.34,0.522958164,0.5,6358.2,37,0.157,32.8125,34.5,36.85,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17801,0.121790911,0.035166564,8603,0.056724398,0.040567244,5520,0.020289855,0,0,0,0,0,5,0.971170538
65221.41,0.512679773,0.5,6358.2,37,0.1549,32.8125,34.5625,36.89,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17761,0.124035809,0.035470976,8620,0.057192575,0.04025522,5116,0.020132916,0,0,0,0,0,5,0.863061882
65281.45,0.531400998,0.5,6358.2,37,0.1319,32.75,34.5625,37.03,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18456,0.121044647,0.034731253,8774,0.056986551,0.040232505,5546,0.020194735,0,0,0,0,0,5,0.927505244
65341.49,0.531315383,0.5,6358.2,37,0.1645,32.875,34.5625,36.97,0,0.017433737,0.13973495,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18402,0.12286708,0.035267906,8946,0.056673374,0.03968254,5295,0.020774315,0,0,0,0,0,0.455,0.927505244
65401.55,0.52314794,0.5,6358.2,37,0.294529307,32.8125,34.625,36.81,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18173,0.124360315,0.03554724,8810,0.057548241,0.040181612,5482,0.0204305,0,0,0,0,0,0.455,0.927505244
65461.6,0.49430243,0.5,6358.2,37,0.42235,32.75,34.5625,36.57,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17172,0.124155602,0.035581179,8439,0.056641782,0.040170636,5030,0.020079523,0,0,0,0,0,0.455,0.927505244
65521.64,0.441698215,0.5,6358.2,37,0.463075,32.625,34.625,36.41,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16102,0.122966091,0.035337225,7982,0.056752694,0.040215485,5045,0.020019822,0,0,0,0,0,5,0.927505244
65581.7,0.4536355,0.5,6358.2,37,0.2381,32.875,34.625,36.89,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,15999,0.123945247,0.035502219,8076,0.05658742,0.039995047,4925,0.019695431,0,0,0,0,0,5,0.927505244
65641.78,0.47025904,0.5,6358.2,37,0.1259,32.9375,34.5625,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16845,0.11967943,0.034669041,8043,0.057068258,0.039786149,4954,0.019983851,0,0,0,0,0,5,0.927505244
65701.84,0.464516743,0.5,6358.2,37,0.1469,33.0625,34.625,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17193,0.118245798,0.034258128,8340,0.056594724,0.039928058,5039,0.020242112,0,0,0,0,0,5,0.927505244
65761.89,0.470567428,0.5,6358.2,37,0.1594,33.0625,34.5625,37.25,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16869,0.121880372,0.03515324,8062,0.057181841,0.0400645,5132,0.020070148,0,0,0,0,0,5,0.927505244
65821.95,0.494481971,0.5,6358.2,37,0.1552,32.9375,34.625,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17498,0.119899417,0.034632529,8398,0.05644201,0.040366754,5197,0.020396383,0,0,0,0,0,5,0.927505244
65882,0.502572231,0.5,6358.2,37,0.1707,32.875,34.625,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17426,0.122403305,0.035005165,8476,0.056748466,0.040113261,5018,0.020127541,0,0,0,0,0,5,0.929816026
65942.04,0.517793696,0.5,6358.2,37,0.1677,32.875,34.625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16869,0.126504239,0.036101725,8396,0.057646498,0.040495474,5193,0.020026959,0,0,0,0,0,5,0.972837784
66002.11,0.508908193,0.5,6358.2,37,0.1211,32.875,34.625,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18216,0.119620114,0.034530083,8625,0.057275362,0.040347826,5177,0.020282017,0,0,0,0,0,5,0.872268113
66062.17,0.523669722,0.5,6358.2,37,0.1525,32.875,34.5625,36.95,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18110,0.121976808,0.035118719,8760,0.05696347,0.040182648,5283,0.020821503,0,0,0,0,0,5,0.914435365
66122.21,0.53847272,0.5,6358.2,37,0.186,32.8125,34.625,36.87,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17879,0.125342581,0.035796185,8883,0.056850163,0.0403017,5434,0.020426941,0,0,0,0,0,5,0.95234055
66182.26,0.525631988,0.5,6358.2,37,0.1645,32.6875,34.625,36.89,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17879,0.125957828,0.035908049,8974,0.056496546,0.040338756,5680,0.020598592,0,0,0,0,0,5,0.832316991
66242.32,0.540371493,0.5,6358.2,37,0.1742,32.75,34.625,36.87,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18302,0.125396132,0.0357338,8681,0.057712245,0.040548324,5417,0.020675651,0,0,0,0,0,5,0.873667722
66302.35,0.536040293,0.5,6358.2,37,0.2033,32.75,34.6875,37.05,0,0.018466409,0.143865634,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18213,0.127052106,0.036182946,8790,0.058020478,0.0407281,5333,0.020251266,0,0,0,0,0,0.455,0.873667722
66362.41,0.527479037,0.5,6358.2,37,0.34204074,32.6875,34.625,36.65,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18098,0.124378384,0.035584042,8633,0.057222287,0.04065794,5330,0.020075047,0,0,0,0,0,0.455,0.873667722
66422.45,0.48923879,0.5,6358.2,37,0.47345,32.5,34.6875,36.07,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17159,0.123025817,0.035375022,8121,0.057997784,0.04063539,5086,0.020251671,0,0,0,0,0,0.455,0.873667722
66482.51,0.451172146,0.5,6358.2,37,0.420625,32.6875,34.6875,36.45,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16832,0.119831274,0.034517586,7909,0.056897206,0.039828044,5101,0.020192119,0,0,0,0,0,5,0.873667722
66542.57,0.474662293,0.5,6358.2,37,0.1646,32.875,34.6875,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17096,0.118741226,0.034218531,8156,0.056890633,0.040215792,5184,0.020061728,0,0,0,0,0,5,0.873667722
66602.64,0.448875782,0.5,6358.2,37,0.1968,33,34.6875,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16953,0.120273698,0.034743113,8117,0.056671184,0.040162622,4970,0.01971831,0,0,0,0,0,5,0.873667722
66662.71,0.469840822,0.5,6358.2,37,0.1384,33,34.6875,37.13,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16939,0.121494775,0.03500797,8164,0.056957374,0.040421362,5242,0.019839756,0,0,0,0,0,5,0.873667722
66722.75,0.478861015,0.5,6358.2,37,0.1403,33,34.6875,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17819,0.11824457,0.034120882,8416,0.056558935,0.040161597,5197,0.02078122,0,0,0,0,0,5,0.873667722
66782.82,0.484682036,0.5,6358.2,37,0.1469,33,34.6875,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17287,0.123098282,0.035286632,8274,0.05728789,0.040488277,5060,0.020158103,0,0,0,0,0,5,0.873667722
66842.92,0.493893805,0.5,6358.2,37,0.1574,32.875,34.625,36.87,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18013,0.120190973,0.034641648,8592,0.056447858,0.039571695,5249,0.020575348,0,0,0,0,0,5,0.886466665
66902.99,0.521156655,0.5,6358.2,37,0.2077,32.9375,34.625,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18764,0.117085909,0.033947986,8403,0.057360467,0.04046174,5338,0.020419633,0,0,0,0,0,5,1.003333794
66963.03,0.519899823,0.5,6358.2,37,0.1597,32.9375,34.625,37.03,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18012,0.122473906,0.035198756,8589,0.057166143,0.04051694,5073,0.021092056,0,0,0,0,0,5,0.945923508
67023.08,0.51208673,0.5,6358.2,37,0.1275,32.875,34.6875,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17688,0.126243781,0.036013116,8562,0.057813595,0.040527914,5576,0.020444763,0,0,0,0,0,5,0.853200911
67083.11,0.51947674,0.5,6358.2,37,0.1701,32.875,34.6875,36.93,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18458,0.12271102,0.035215083,8591,0.057734839,0.040507508,5265,0.020322887,0,0,0,0,0,5,0.853524956
67143.14,0.532867368,0.5,6358.2,37,0.1642,32.75,34.6875,37.11,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17921,0.127615646,0.036326098,8830,0.057417894,0.040317101,5320,0.019924812,0,0,0,0,0,5,0.88720026
67203.22,0.548441334,0.5,6358.2,37,0.1727,32.75,34.6875,36.93,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18200,0.126978022,0.036153846,8890,0.057705287,0.040494938,5467,0.020852387,0,0,0,0,0,0.455,0.88720026
67263.28,0.496607467,0.5,6358.2,37,0.492125,32.6875,34.6875,36.21,0,0.015792137,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18382,0.120280709,0.034544663,8316,0.057720058,0.04028379,5102,0.020188162,0,0,0,0,0,0.455,0.88720026
67323.31,0.457163826,0.5,6358.2,37,0.431784102,32.5,34.6875,36.39,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,16701,0.123465661,0.035387103,8176,0.056873777,0.040362035,5136,0.020443925,0,0,0,0,0,5,0.88720026
67383.36,0.456787748,0.5,6358.2,37,0.2437,32.9375,34.6875,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17046,0.120790801,0.034846885,8194,0.056992922,0.040273371,5007,0.0205712,0,0,0,0,0,5,0.88720026
67443.43,0.477040625,0.5,6358.2,37,0.1915,32.9375,34.6875,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17056,0.122537523,0.035236867,8198,0.057087094,0.040375701,5064,0.02014218,0,0,0,0,0,5,0.88720026
67503.49,0.471863244,0.5,6358.2,37,0.1455,33.0625,34.625,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17245,0.121658452,0.035024645,8169,0.057289754,0.040396621,5179,0.020467272,0,0,0,0,0,5,0.88720026
67563.54,0.492556537,0.5,6358.2,37,0.1321,33,34.6875,37.17,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17039,0.124479136,0.035565467,8454,0.057132718,0.039981074,5264,0.020136778,0,0,0,0,0,5,0.88720026
67623.58,0.507747776,0.5,6358.2,37,0.1434,33,34.6875,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17619,0.122367898,0.035132527,8332,0.057489198,0.040446471,5264,0.020326748,0,0,0,0,0,5,0.88720026
67683.63,0.504150568,0.5,6358.2,37,0.1436,32.9375,34.6875,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17515,0.124636026,0.035569512,8150,0.057668712,0.040736196,5245,0.020400381,0,0,0,0,0,5,0.821510695
67743.7,0.508723332,0.5,6358.2,37,0.1812,32.875,34.6875,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17917,0.124574427,0.03560864,8387,0.058066055,0.040300465,5247,0.019630265,0,0,0,0,0,5,0.807523203
67803.75,0.517547251,0.5,6358.2,37,0.1823,32.9375,34.625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17936,0.125780553,0.036016949,8561,0.058053966,0.040649457,5109,0.020551967,0,0,0,0,0,5,0.818736577
67863.79,0.541115319,0.5,6358.2,37,0.1699,32.875,34.6875,36.97,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17458,0.129854508,0.036945813,8777,0.058676085,0.041016293,5465,0.021043001,0,0,0,0,0,5,0.911394513
67923.85,0.534004441,0,6358.2,37,0.1737,32.8125,34.625,37.13,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18305,0.12543021,0.035891833,8759,0.058225825,0.040986414,5131,0.021243422,0,0,0,0,0,5,0.911394513
67983.9,0.533878356,0,6358.2,37,0.1321,32.8125,34.625,37.13,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18740,0.124866596,0.035805763,8739,0.058587939,0.041080215,5384,0.020616642,0,0,0,0,0,5,0.911394513
68043.97,0.546505541,0,6358.2,37,0.1665,32.75,34.6875,36.95,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,19258,0.123377298,0.035517707,8887,0.058512434,0.040508608,5445,0.020752984,0,0,0,0,0,5,0.911394513
68104.01,0.554891496,0,6358.2,37,0.1447,32.8125,34.6875,36.97,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,19281,0.124993517,0.035734661,9174,0.057662961,0.040549379,5700,0.020350877,0,0,0,0,0,5,0.911394513
68164.09,0.5493242,0,6358.2,37,0.1641,32.8125,34.75,36.79,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18673,0.130669951,0.037219515,9007,0.058954147,0.040968136,5502,0.020537986,0,0,0,0,0,5,0.911394513
68224.16,0.543989496,0.5,6358.2,37,0.3063,32.75,34.75,36.45,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18864,0.126431298,0.03615352,8939,0.058172055,0.041167916,5390,0.021150278,0,0,0,0,0,0.455,0.911394513
68284.23,0.506789601,0.5,6358.2,37,0.5057,32.75,34.8125,36.39,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18385,0.124177318,0.03562687,8263,0.058453346,0.04090524,5411,0.020698577,0,0,0,0,0,0.455,0.911394513
68344.29,0.456332593,0.5,6358.2,37,0.464075,32.75,34.75,36.49,0,0.001591514,0.076366054,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17009,0.123816803,0.035510612,8087,0.057994312,0.041053543,5386,0.020237653,0,0,0,0,0,0.455,0.911394513
68404.36,0.451862213,0.5,6358.2,37,0.244692052,33,34.8125,36.89,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17289,0.120712592,0.034877668,8148,0.057314678,0.040746195,4983,0.020068232,0,0,0,0,0,5,0.911394513
68464.43,0.466325797,0.5,6358.2,37,0.1402,33.0625,34.75,37.25,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17387,0.12100995,0.035083683,8117,0.057779968,0.040901811,5036,0.02025417,0,0,0,0,0,5,0.911394513
68524.49,0.484737446,0.5,6358.2,37,0.216,33.1875,34.75,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17340,0.1227797,0.035524798,8471,0.057136111,0.040609137,4893,0.020846107,0,0,0,0,0,5,0.911394513
68584.56,0.493102475,0.5,6358.2,37,0.1729,33.0625,34.8125,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17194,0.1249273,0.035768291,8182,0.057443168,0.040699096,5230,0.0208413,0,0,0,0,0,5,0.911394513
68644.59,0.499867195,0.5,6358.2,37,0.1569,33.125,34.8125,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17015,0.127475757,0.036262122,8312,0.05738691,0.040543792,5035,0.021052632,0,0,0,0,0,5,0.911394513
68704.64,0.49959387,0.5,6358.2,37,0.17,33.1875,34.75,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17643,0.124695347,0.035708213,8433,0.057037828,0.040080636,5218,0.020122652,0,0,0,0,0,5,0.911394513
68764.68,0.500054256,0.5,6358.2,37,0.1481,33.125,34.8125,37.25,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17468,0.127032288,0.036237692,8606,0.057866605,0.040553102,5380,0.020446097,0,0,0,0,0,5,0.868588073
68824.72,0.520929169,0.5,6358.2,37,0.1268,33.125,34.8125,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,17861,0.126252729,0.0361122,8659,0.057512415,0.040073912,5131,0.020268953,0,0,0,0,0,5,0.947851096
68884.77,0.521460346,0.5,6358.2,37,0.1217,33.0625,34.75,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,19092,0.120521684,0.034831343,8684,0.057577153,0.040304007,5153,0.021152727,0,0,0,0,0,5,0.903516
68944.81,0.54219561,0.5,6358.2,37,0.1563,33.0625,34.8125,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18614,0.124905985,0.035672075,8900,0.05741573,0.04011236,5380,0.02063197,0,0,0,0,0,5,0.975321025
69004.85,0.533752273,0.5,6358.2,37,0.1772,33,34.6875,36.93,0,0.017968553,0.141874212,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18962,0.12419576,0.035650248,8900,0.057752809,0.040674157,5440,0.020036765,0,0,0,0,0,0.455,0.975321025
69064.91,0.513990467,0.5,6358.2,37,0.442484943,32.875,34.6875,36.31,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,50,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,18013,0.123244324,0.035363349,8579,0.057699033,0.040214477,5361,0.020145495,0,0,0,0,0,0.455,0.975321025
