exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,comm_tar,comm_est,pid_kp,pid_ki,pid_kd,Van,OC6,IPTG,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate
61918.43,0.477156736,0.5,6085.4,37,0.07105,32.75,34.5625,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10658,0.077781948,0.024113342,5608,0.054208274,0.039942939,3628,0.027287762,0,0,0,0,0,5,1.22028582
61978.51,0.461441119,0.5,6085.4,37,0.13235,32.75,34.5,37.37,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10996,0.077118952,0.024372499,5799,0.054147267,0.041041559,3625,0.027586207,0,0,0,0,0,5,1.22028582
62038.56,0.476711015,0.5,6085.4,37,0.09925,32.6875,34.5625,37.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11030,0.077697189,0.024116047,5728,0.054120112,0.041026536,3828,0.0276907,0,0,0,0,0,5,1.256939555
62098.66,0.496156542,0.5,6085.4,37,0.12435,32.6875,34.5625,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11369,0.076787756,0.024100625,5788,0.054250173,0.041292329,3845,0.027308192,0,0,0,0,0,5,1.314035624
62158.7,0.512346617,0.5,6085.4,37,0.2047,32.625,34.5625,36.87,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11340,0.077954145,0.024338624,5914,0.054108894,0.040919851,3972,0.027945619,0,0,0,0,0,5,1.344663534
62218.75,0.516212819,0.5,6085.4,37,0.20665,32.5625,34.5625,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11808,0.076473577,0.023966802,6076,0.053982883,0.040980908,3974,0.027176648,0,0,0,0,0,5,1.299983575
62278.81,0.523901999,0.5,6085.4,37,0.10625,32.625,34.5625,37.05,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11704,0.077238551,0.024008886,5959,0.054371539,0.040778654,3953,0.027321022,0,0,0,0,0,5,1.279340958
62338.85,0.527850745,0.5,6085.4,37,0.11935,32.5625,34.5625,36.97,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11550,0.078874459,0.024242424,5994,0.054054054,0.041041041,4115,0.028675577,0,0,0,0,0,5,1.237900676
62398.9,0.533611542,0.5,6085.4,37,0.15605,32.5625,34.625,36.97,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11641,0.079202818,0.024568336,6188,0.054460246,0.040239173,3975,0.027924528,0,0,0,0,0,5,1.208569325
62458.94,0.548762755,0.5,6085.4,37,0.11185,32.5,34.5625,36.89,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11850,0.078987342,0.024303797,6321,0.05394716,0.041132732,4204,0.027117031,0,0,0,0,0,0.455,1.208569325
62518.99,0.505280533,0.5,6085.4,37,0.388825,32.4375,34.5625,36.33,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11235,0.079394749,0.024477081,5861,0.054086333,0.041119263,3967,0.027476683,0,0,0,0,0,0.455,1.208569325
62579.06,0.482710532,0.5,6085.4,37,0.444725,32.375,34.5625,36.29,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10765,0.078773804,0.024431026,5819,0.053445609,0.0412442,3863,0.027439814,0,0,0,0,0,0.455,1.208569325
62639.11,0.44475538,0.5,6085.4,37,0.398125,32.4375,34.5625,36.63,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10581,0.077780928,0.02428882,5783,0.052913713,0.040463427,3675,0.027482993,0,0,0,0,0,5,1.208569325
62699.19,0.466659692,0.5,6085.4,37,0.13065,32.5625,34.625,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11038,0.07546657,0.023917376,5572,0.053661163,0.040201005,3755,0.02689747,0,0,0,0,0,5,1.208569325
62759.26,0.459399204,0.5,6085.4,37,0.15225,32.625,34.5625,37.19,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10749,0.078146804,0.024002233,5678,0.054068334,0.039626629,3573,0.027148055,0,0,0,0,0,5,1.208569325
62819.32,0.481162831,0.5,6085.4,37,0.14355,32.625,34.5625,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10941,0.077232428,0.024129421,5634,0.053780618,0.041001065,3929,0.02748791,0,0,0,0,0,5,1.208569325
62879.39,0.485018157,0.5,6085.4,37,0.14255,32.625,34.5625,37.19,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11361,0.076049644,0.024029575,5857,0.053611064,0.040805873,3866,0.027677186,0,0,0,0,0,5,1.208569325
62939.44,0.49111976,0.5,6085.4,37,0.13005,32.625,34.5625,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11101,0.077650662,0.024141969,5801,0.053956214,0.041199793,3917,0.026806229,0,0,0,0,0,5,1.208569325
62999.5,0.509359083,0.5,6085.4,37,0.07075,32.5625,34.5625,36.89,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11437,0.077118125,0.024044767,5898,0.053916582,0.041200407,4000,0.0275,0,0,0,0,0,5,1.25753654
63059.55,0.50957099,0.5,6085.4,37,0.16215,32.5625,34.5,36.87,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11582,0.077447764,0.024002763,5971,0.053759839,0.040864177,3927,0.027756557,0,0,0,0,0,5,1.19590753
63119.6,0.523745997,0.5,6085.4,37,0.11675,32.5625,34.5625,36.85,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11380,0.078822496,0.024253076,5981,0.054505935,0.04096305,4204,0.028068506,0,0,0,0,0,5,1.218425115
63179.67,0.523497665,0.5,6085.4,37,0.15735,32.4375,34.5,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11885,0.077576777,0.023979806,6088,0.054204993,0.040735874,4153,0.027450036,0,0,0,0,0,5,1.156081082
63239.74,0.537259001,0.5,6085.4,37,0.16175,32.4375,34.5,36.87,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11365,0.080598328,0.024637044,5936,0.054750674,0.041442049,3875,0.027096774,0,0,0,0,0,5,1.176120185
63299.78,0.542060346,0.5,6085.4,37,0.15175,32.4375,34.5625,36.87,0,0.019777732,0.149110927,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11919,0.079117376,0.024247001,6201,0.054184809,0.0411224,4130,0.027360775,0,0,0,0,0,0.455,1.176120185
63359.85,0.526595437,0.5,6085.4,37,0.396431719,32.4375,34.5,36.53,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11258,0.079943152,0.024693551,5956,0.054231028,0.040799194,4042,0.028203859,0,0,0,0,0,0.455,1.176120185
63419.91,0.479676068,0.5,6085.4,37,0.40295,32.375,34.5,36.55,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11166,0.077467311,0.024090991,5849,0.054026329,0.040861686,3876,0.027347781,0,0,0,0,0,0.455,1.176120185
63479.97,0.449897866,0.5,6085.4,37,0.39975,32.4375,34.5625,36.63,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10418,0.078901901,0.024380879,5503,0.053425404,0.040886789,3742,0.027525387,0,0,0,0,0,5,1.176120185
63540.01,0.457581452,0.5,6085.4,37,0.16095,32.5,34.5,37.41,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10831,0.0770012,0.024097498,5748,0.053235908,0.040535839,3692,0.026814735,0,0,0,0,0,5,1.176120185
63600.07,0.467810095,0.5,6085.4,37,0.11755,32.625,34.5625,37.27,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11121,0.076521896,0.023918712,5686,0.053816391,0.040626099,3751,0.027992535,0,0,0,0,0,5,1.176120185
63660.12,0.475245186,0.5,6085.4,37,0.12855,32.625,34.5625,37.27,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11042,0.077341061,0.023999275,5889,0.053998981,0.040923756,3910,0.027621483,0,0,0,0,0,5,1.176120185
63720.15,0.476980393,0.5,6085.4,37,0.11185,32.625,34.5,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11232,0.077279202,0.024127493,5847,0.054386865,0.040020523,3876,0.026573787,0,0,0,0,0,5,1.176120185
63780.22,0.503808688,0.5,6085.4,37,0.17885,32.625,34.5625,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11580,0.076597582,0.023747841,5809,0.054054054,0.040798761,3814,0.027530152,0,0,0,0,0,5,1.176120185
63840.29,0.493827842,0.5,6085.4,37,0.17145,32.5625,34.5625,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11252,0.078563811,0.024262353,5963,0.054167365,0.039912796,3797,0.027653411,0,0,0,0,0,5,1.057285225
63900.36,0.517438637,0.5,6085.4,37,0.10365,32.5625,34.5625,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11287,0.079117569,0.024275715,5925,0.054345992,0.040843882,3853,0.027251492,0,0,0,0,0,5,1.144532914
63960.41,0.514802206,0.5,6085.4,37,0.12235,32.5625,34.625,37.09,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11789,0.077784375,0.024259903,6073,0.054174214,0.040836489,3928,0.026985743,0,0,0,0,0,5,1.071981723
64020.45,0.548238618,0.5,6085.4,37,0.13725,32.5,34.5625,37.05,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11668,0.078933836,0.02442578,6106,0.054372748,0.041270881,4160,0.027884615,0,0,0,0,0,5,1.207166236
64080.52,0.558525436,0.5,6085.4,37,0.09185,32.4375,34.625,37.05,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11487,0.080612867,0.024810656,6039,0.054313628,0.041066402,4105,0.028014616,0,0,0,0,0,0.455,1.207166236
64140.56,0.498620221,0.5,6085.4,37,0.4149,32.3125,34.5,36.41,0,0.016122782,0.134491129,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11016,0.080337691,0.024691358,5749,0.054270308,0.041398504,4007,0.027701522,0,0,0,0,0,0.455,1.207166236
64200.61,0.478800619,0.5,6085.4,37,0.383985399,32.3125,34.5625,36.55,0,0.013999003,0.125996013,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11275,0.077073171,0.023769401,5817,0.054323534,0.041430291,3705,0.027530364,0,0,0,0,0,0.455,1.207166236
64260.65,0.456675108,0.5,6085.4,37,0.379607398,32.375,34.5625,36.73,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11197,0.075734572,0.023667054,5834,0.054165238,0.041138156,3711,0.027216384,0,0,0,0,0,5,1.207166236
64320.69,0.46303529,0.5,6085.4,37,0.17465,32.4375,34.5,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10846,0.077724507,0.024248571,5809,0.054054054,0.041315201,3855,0.027496757,0,0,0,0,0,5,1.207166236
64380.77,0.477509113,0.5,6085.4,37,0.10615,32.5625,34.5625,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11184,0.076716738,0.023873391,5664,0.054555085,0.041137006,3760,0.027393617,0,0,0,0,0,5,1.207166236
64440.85,0.492256632,0.5,6085.4,37,0.11485,32.5625,34.5,37.25,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11604,0.075577387,0.023784902,6011,0.053568458,0.041091333,3821,0.027479717,0,0,0,0,0,5,1.207166236
64500.91,0.496228784,0.5,6085.4,37,0.18035,32.5625,34.5625,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10795,0.080222325,0.024641038,5965,0.053813915,0.040569992,4066,0.027791441,0,0,0,0,0,5,1.207166236
64560.98,0.51641447,0.5,6085.4,37,0.12555,32.5,34.5,37.11,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11390,0.078665496,0.024319579,6096,0.053805774,0.041174541,4046,0.028175976,0,0,0,0,0,5,1.207166236
64621.04,0.513078614,0.5,6085.4,37,0.18815,32.5,34.5,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11560,0.078200692,0.024221453,6052,0.05419696,0.040812954,4095,0.027594628,0,0,0,0,0,5,1.127366113
64681.11,0.525919691,0.5,6085.4,37,0.17045,32.4375,34.5,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11795,0.077829589,0.024077999,5977,0.054709721,0.041325079,4092,0.026637341,0,0,0,0,0,5,1.145156143
64741.17,0.548947568,0.5,6085.4,37,0.11775,32.5,34.5,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,12085,0.077285892,0.024079437,6226,0.054449084,0.040636042,4194,0.027896996,0,0,0,0,0,5,1.21646157
64801.21,0.546288055,0.5,6085.4,37,0.15535,32.5,34.5,37.05,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11484,0.080982236,0.024642982,5998,0.05435145,0.041013671,4027,0.027563943,0,0,0,0,0,0.455,1.21646157
64861.25,0.505655016,0.5,6085.4,37,0.42915,32.4375,34.5,36.49,0,0.02,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11293,0.079961038,0.024528469,5903,0.054209724,0.040996104,3745,0.027503338,0,0,0,0,0,0.455,1.21646157
64921.3,0.478950921,0.5,6085.4,37,0.45665,32.3125,34.5,36.37,0,0.018843795,0.14537518,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10756,0.079304574,0.024637412,5699,0.054570977,0.040182488,3827,0.027697936,0,0,0,0,0,0.455,1.21646157
64981.34,0.440083677,0.5,6085.4,37,0.4539135,32.375,34.5,36.41,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10985,0.075830678,0.023759672,5552,0.054214697,0.041426513,3726,0.027106817,0,0,0,0,0,5,1.21646157
65041.41,0.436655414,0.5,6085.4,37,0.13105,32.5,34.5625,37.11,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10433,0.07859676,0.024537525,5599,0.05322379,0.041257367,3792,0.026371308,0,0,0,0,0,5,1.21646157
65101.47,0.479180106,0.5,6085.4,37,0.11885,32.6875,34.5,37.45,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10645,0.07815876,0.024424612,5666,0.052947406,0.040769502,3668,0.027535442,0,0,0,0,0,5,1.21646157
65161.51,0.469466969,0.5,6085.4,37,0.09835,32.625,34.5625,37.35,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11055,0.077159656,0.024061511,5780,0.053979239,0.04100346,3716,0.02744887,0,0,0,0,0,5,1.21646157
65221.57,0.46614866,0.5,6085.4,37,0.14405,32.6875,34.5,37.29,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11201,0.077403803,0.024283546,5787,0.054259547,0.040435459,3710,0.02722372,0,0,0,0,0,5,1.21646157
65281.64,0.496922436,0.5,6085.4,37,0.08155,32.625,34.5625,37.21,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10717,0.079686479,0.025006998,5800,0.054310345,0.040689655,3867,0.027670028,0,0,0,0,0,5,1.21646157
65341.71,0.501719354,0.5,6085.4,37,0.12525,32.5625,34.625,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11363,0.077884362,0.024201355,5856,0.054303279,0.041154372,3813,0.027537372,0,0,0,0,0,5,1.184459366
65401.79,0.512300115,0.5,6085.4,37,0.14135,32.5625,34.5625,37.03,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11834,0.076390063,0.023914146,6030,0.054228856,0.040298507,3902,0.027678114,0,0,0,0,0,5,1.187845523
65461.85,0.515033717,0.5,6085.4,37,0.10625,32.5625,34.5625,37.13,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11702,0.07784994,0.024269356,5874,0.054307116,0.040858018,3941,0.027657955,0,0,0,0,0,5,1.144418506
65521.89,0.524214343,0.5,6085.4,37,0.18325,32.5,34.625,36.87,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11850,0.077805907,0.024135021,6020,0.053986711,0.041196013,3879,0.027842227,0,0,0,0,0,5,1.140202431
65581.96,0.534207899,0.5,6085.4,37,0.15705,32.5,34.5625,37.01,0,0,0,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11471,0.080202249,0.024670909,6044,0.05443415,0.040205162,3915,0.027075351,0,0,0,0,0,5,1.139845616
65642.03,0.537576321,0.5,6085.4,37,0.15525,32.5,34.625,37.09,0,0.018800503,0.14520201,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,12014,0.078574996,0.024221741,6222,0.054323369,0.040983607,4089,0.027879677,0,0,0,0,0,0.455,1.139845616
65702.07,0.509214204,0.5,6085.4,37,0.387487393,32.375,34.5625,36.47,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11568,0.078578838,0.024377593,6023,0.054457911,0.040843434,4035,0.027509294,0,0,0,0,0,0.455,1.139845616
65762.13,0.474622215,0.5,6085.4,37,0.428725,32.4375,34.625,36.45,0,0.017704473,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11258,0.077189554,0.024071771,5861,0.054256953,0.040607405,3791,0.027433395,0,0,0,0,0,0.455,1.139845616
65822.16,0.440491894,0.5,6085.4,37,0.47424487,32.4375,34.625,36.31,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11013,0.076273495,0.024062472,5641,0.054245701,0.040950186,3716,0.027179763,0,0,0,0,0,5,1.139845616
65882.23,0.467918157,0.5,6085.4,37,0.13075,32.5,34.625,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10306,0.07937124,0.024742868,5613,0.054338144,0.041154463,3695,0.027334235,0,0,0,0,0,5,1.139845616
65942.27,0.464919989,0.5,6085.4,37,0.14235,32.5625,34.625,37.13,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10946,0.076831719,0.024118399,5655,0.053757737,0.040495137,3877,0.027598659,0,0,0,0,0,5,1.139845616
66002.34,0.469451278,0.5,6085.4,37,0.12805,32.625,34.625,37.17,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10869,0.078020057,0.024381268,5739,0.054016379,0.040425161,3769,0.027328204,0,0,0,0,0,5,1.139845616
66062.38,0.492900211,0.5,6085.4,37,0.14405,32.625,34.5625,37.19,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10887,0.078809589,0.02443281,5927,0.053990214,0.0408301,3725,0.026577181,0,0,0,0,0,5,1.139845616
66122.42,0.488076686,0.5,6085.4,37,0.11035,32.625,34.625,37.09,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11368,0.077146376,0.024014778,5797,0.053820942,0.041055718,3880,0.02757732,0,0,0,0,0,5,1.139845616
66182.48,0.504364486,0.5,6085.4,37,0.18435,32.5625,34.625,37.01,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11503,0.077718856,0.024167608,5846,0.054396168,0.041053712,3958,0.027286508,0,0,0,0,0,5,1.181333302
66242.55,0.510009287,0.5,6085.4,37,0.20695,32.5625,34.6875,37.03,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11602,0.077831408,0.02413377,5871,0.054164538,0.040708568,4030,0.027543424,0,0,0,0,0,5,1.155655868
66302.63,0.517302561,0.5,6085.4,37,0.11595,32.5,34.625,36.95,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11628,0.077657379,0.024079807,6051,0.054371178,0.040323913,4090,0.027383863,0,0,0,0,0,5,1.140470052
66362.69,0.541207329,0.5,6085.4,37,0.17475,32.5,34.625,37.05,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11799,0.078481227,0.024239342,6001,0.054490918,0.04065989,4027,0.028060591,0,0,0,0,0,5,1.218970076
66422.76,0.540356848,0.5,6085.4,37,0.16145,32.4375,34.6875,37.03,0,0.01940862,0.147634479,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11807,0.07902092,0.024477005,6108,0.054518664,0.040275049,4188,0.027936963,0,0,0,0,0,0.455,1.218970076
66482.82,0.5078275,0.5,6085.4,37,0.416157938,32.4375,34.6875,36.49,0,0.02,0.15,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11376,0.078674402,0.024349508,5931,0.054459619,0.041476985,4011,0.027673897,0,0,0,0,0,0.455,1.218970076
66542.87,0.468262845,0.5,6085.4,37,0.483775,32.3125,34.6875,36.31,0,0.017007286,0.138029145,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11036,0.07774556,0.024193548,5859,0.053934118,0.040621266,3692,0.027356446,0,0,0,0,0,0.455,1.218970076
66602.92,0.440868271,0.5,6085.4,37,0.417790541,32.4375,34.6875,36.53,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10820,0.076709797,0.024214418,5716,0.053883835,0.040937719,3641,0.026915683,0,0,0,0,0,5,1.218970076
66663.01,0.440444958,0.5,6085.4,37,0.19325,32.625,34.6875,37.27,0,0,0.25,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10808,0.076887491,0.024148779,5744,0.053969359,0.040738162,3547,0.027347054,0,0,0,0,0,5,1.218970076
66723.05,0.471182338,0.5,6085.4,37,0.10445,32.6875,34.6875,37.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11083,0.076152666,0.023820265,5804,0.05375603,0.041006203,3882,0.027305513,0,0,0,0,0,5,1.218970076
66783.11,0.479846476,0.5,6085.4,37,0.14835,32.6875,34.625,37.33,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,10838,0.078243218,0.02426647,5854,0.053980184,0.040314315,3734,0.028119979,0,0,0,0,0,5,1.218970076
66843.17,0.471109267,0.5,6085.4,37,0.14475,32.625,34.6875,36.93,0,0,0.07,0,0,20,0.5,0,0,0,0,0,5.5,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,11142,0.077454676,0.024142883,5899,0.053907442,0.040345821,3732,0.02733119,0,0,0,0,0,5,1.218970076
