exp_time,od_measured,od_setpoint,od_zero_setpoint,thermostat_setpoint,heating_rate,internal_air_temp,external_air_temp,media_temp,opt_gen_act_int,pump_1_rate,pump_2_rate,pump_3_rate,pump_4_rate,media_vol,stirring_rate,OC6 (nM),IPTG (uM),,LED_457nm_setpoint,LED_500nm_setpoint,LED_523nm_setpoint,LED_595nm_setpoint,LED_623nm_setpoint,LED_6500K_setpoint,laser_setpoint,LED_UV_int,FP1_base,FP1_emit1,FP1_emit2,FP2_base,FP2_emit1,Background,Background Corrected,Post Induction Average,Normalised FP2,FP2 Moving Average,mScarlet Signal (AU),FP2_emit2,FP3_base,FP3_emit1,FP3_emit2,custom_prog_param1,custom_prog_param2,custom_prog_param3,custom_prog_status,zigzag_target,growth_rate,,,OC6 (nM),IPTG (uM)
0.95,-0.005162859,0.5,7176,37,0.2427,32.25,33.875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9450,0.039153439,0.015873016,4081,0.04974271,,-3.00E-05,,-0.000244369,-0.001836849,0,0.036020583,3932,0.023143438,0,0,0,0,0,5,4.132035257,3.436358667,0.000954544,0,0
0.97,0.005039687,0.5,7176,37,0.2221,32.25,33.875,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9474,0.038948702,0.016149462,4151,0.049867502,,9.47E-05,,0.000770681,-0.001847726,0,0.035894965,3947,0.023308842,0,0,0,0,0,5,4.132035257,3.248386544,0.00090233,0,0
0.98,0.007444906,0.5,7176,37,0.1991,32.25,33.875,37.01,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9471,0.039066624,0.015732235,4120,0.049029126,,-0.000743627,,-0.006048627,-0.002053363,0,0.036165049,3953,0.023526436,0,0,0,0,0,5,5.095991723,3.060414422,0.000850115,0,0
1,0.006248355,0.5,7176,37,0.2359,32.1875,33.8125,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9510,0.039011567,0.015983176,4137,0.049552816,,-0.000219937,,-0.001788958,-0.001864835,0,0.0367416,3969,0.023431595,0,0,0,0,0,5,4.315556746,2.774143414,0.000770595,0,0
1.02,0.002557201,0.5,7176,37,0.2141,32.25,33.875,36.89,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9606,0.039142203,0.016031647,4122,0.050218341,,0.000445587,,0.003624387,-0.00193551,0,0.036147501,3908,0.023541453,0,0,0,0,0,5,1.419564236,2.633957495,0.000731655,0,0
1.03,-0.000581619,0.5,7176,37,0.1882,32.25,33.9375,36.79,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9414,0.039303165,0.015933716,4120,0.049271845,,-0.000500909,,-0.004074367,-0.001716453,0,0.036165049,3943,0.02282526,0,0,0,0,0,5,1.419564236,2.299754788,0.000638821,0,0
1.05,-0.000436658,0.5,7176,37,0.2138,32.1875,33.875,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9574,0.039168582,0.016085231,4118,0.049538611,,-0.000234142,,-0.001904502,-0.001788453,0,0.035939777,3963,0.023214736,0,0,0,0,0,5,1.419564236,2.720838064,0.000755788,0,0
1.07,-0.004585311,0.5,7176,37,0.2141,32.1875,33.9375,36.81,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9543,0.039086241,0.015823116,4116,0.049076774,,-0.00069598,,-0.005661066,-0.002017347,0,0.035714286,3904,0.023309426,0,0,0,0,0,5,1.419564236,2.430164201,0.000675046,0,0
1.08,0.007838197,0.5,7176,37,0.2194,32.125,33.9375,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9513,0.038999264,0.015767897,4111,0.049379713,,-0.00039304,,-0.003196971,-0.002017347,0,0.036000973,3932,0.023397762,0,0,0,0,0,5,1.419564236,2.160563649,0.000600157,0,0
1.1,0.007977124,0.5,7176,37,0.1788,32.125,33.875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9497,0.039275561,0.015899758,4140,0.049758454,,-1.43E-05,,-0.000116308,-0.001930855,0,0.03647343,3947,0.023308842,0,0,0,0,0,5,1.401293334,1.912591349,0.000531275,0,0
1.12,-0.005277136,0.5,7176,37,0.1676,32.125,33.9375,37.17,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9612,0.039117769,0.015917603,4114,0.049829849,,5.71E-05,,0.000464417,-0.002084958,0,0.03597472,3927,0.023427553,0,0,0,0,0,5,1.401293334,1.754288783,0.000487302,0,0
1.13,-0.00504691,0.5,7176,37,0.1982,32.125,33.875,36.81,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9532,0.039236257,0.016261016,4127,0.049430579,,-0.000342174,,-0.002783228,-0.002147656,0,0.035861401,4007,0.023209384,0,0,0,0,0,5,1.401293334,1.61033791,0.000447316,0,0
1.15,0.004705248,0.5,7176,37,0.1585,32.125,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9651,0.038959693,0.015542431,4132,0.049370765,,-0.000401988,,-0.003269755,-0.002351463,0,0.036544046,3925,0.023184713,0,0,0,0,0,5,1.401293334,1.040480061,0.000289022,0,0
1.17,0.003951766,0.5,7176,37,0.2394,32.1875,33.9375,36.85,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9432,0.039440204,0.015797286,4109,0.049890484,,0.000117731,,0.000957619,-0.002246864,0,0.036018496,3928,0.023421589,0,0,0,0,0,5,0.807681369,0.685983976,0.000190551,0,0
1.18,-0.004697519,0.5,7176,37,0.1985,32.1875,33.875,36.79,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9582,0.03913588,0.015863077,4160,0.049278846,,-0.000493907,,-0.004017417,-0.002371022,0,0.036057692,3969,0.023179642,0,0,0,0,0,5,0.807681369,0.441763865,0.000122712,0,0
1.2,-0.002241509,0.5,7176,37,0.2109,32.125,33.875,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9393,0.039284574,0.015862877,4103,0.049963441,,0.000190688,,0.001551049,-0.002541074,0,0.036071167,3906,0.023297491,0,0,0,0,0,5,0.807681369,-0.078176557,-2.17E-05,0,0
1.22,-0.002372718,0.5,7176,37,0.1803,32.125,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9391,0.039399425,0.015866255,4087,0.049425006,,-0.000347747,,-0.002828558,-0.002527888,0,0.036457059,3935,0.023379924,0,0,0,0,0,5,0.807681369,0.0141631,3.93E-06,0,0
1.23,0.006017452,0.5,7176,37,0.2206,32.125,33.875,36.81,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9458,0.039226052,0.01596532,4137,0.048827653,,-0.0009451,,-0.007687401,-0.002532547,0,0.036258158,3947,0.023308842,0,0,0,0,0,5,0.807681369,0.05121459,1.42E-05,0,0
1.25,-0.003569863,0.5,7176,37,0.2503,32.125,33.875,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9406,0.039442909,0.015628322,4090,0.049388753,,-0.000384,,-0.003123439,-0.002208122,0,0.03594132,3883,0.023435488,0,0,0,0,0,5,0.807681369,0.06507831,1.81E-05,0,0
1.27,-0.000834772,0.5,7176,37,0.2236,32.125,33.875,36.85,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9520,0.038970588,0.016176471,4092,0.049608993,,-0.00016376,,-0.001332017,-0.002266689,0,0.035679374,3930,0.02264631,0,0,0,0,0,5,0.807681369,0.095978841,2.67E-05,0,0
1.28,0.005643096,0.5,7176,37,0.218,32.1875,33.875,36.79,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9647,0.038872188,0.015963512,4130,0.049394673,,-0.00037808,,-0.003075286,-0.002201709,0,0.035835351,4037,0.023532326,0,0,0,0,0,5,0.807681369,0.071994216,2.00E-05,0,0
1.3,0.006324027,0.5,7176,37,0.241,32.125,33.8125,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9712,0.038714992,0.015856672,4175,0.049580838,,-0.000191915,,-0.001561027,-0.002116891,0,0.035688623,3976,0.022887324,0,0,0,0,0,5,1.109066918,0.072792235,2.02E-05,0,0
1.32,0.000326767,0.5,7176,37,0.2422,32.25,33.8125,36.97,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9559,0.039020818,0.015901245,4175,0.049341317,,-0.000431436,,-0.003509279,-0.002245914,0,0.035928144,3950,0.023291139,0,0,0,0,0,5,-7.83497958,0.133639452,3.71E-05,0,0
1.33,0.00178561,0.5,7176,37,0.2466,32.25,33.8125,37.11,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9407,0.039438716,0.01615818,4138,0.049299178,,-0.000473575,,-0.003852036,-0.002058164,0,0.036007733,3911,0.023267706,0,0,0,0,0,5,-2.348426049,0.167446769,4.65E-05,0,0
1.35,0.002864536,0.5,7176,37,0.2084,32.1875,33.75,36.97,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9446,0.039381749,0.015773873,4103,0.049232269,,-0.000540484,,-0.004396272,-0.002185132,0,0.036071167,3907,0.022267725,0,0,0,0,0,5,-0.813065599,0.235904906,6.55E-05,0,0
1.37,0.000156216,0.5,7176,37,0.1804,32.1875,33.8125,37.13,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9399,0.039259496,0.01585275,4078,0.049779304,,6.55E-06,,5.33E-05,-0.002056519,0,0.035801864,3874,0.023231802,0,0,0,0,0,5,-9.499184628,0.268051232,7.45E-05,0,0
1.38,0.009690277,0.5,7176,37,0.2033,32.25,33.6875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9546,0.039492981,0.016027656,4178,0.049305888,,-0.000466865,,-0.00379746,-0.002372203,0,0.036381044,3936,0.023373984,0,0,0,0,0,5,3.358697044,0.300197557,8.34E-05,0,0
1.4,0.006959336,0.5,7176,37,0.1771,32.1875,33.75,37.11,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9553,0.039359364,0.015806553,4119,0.049526584,,-0.000246169,,-0.002002328,-0.002437556,0,0.036173829,3884,0.023171988,0,0,0,0,0,5,2.197645529,0.332343883,9.23E-05,0,0
1.42,0.006137375,0.5,7176,37,0.1921,32.1875,33.75,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9368,0.039496157,0.016225448,4087,0.049914363,,0.000141609,,0.001151844,-0.002120821,0,0.036946415,3903,0.023315398,0,0,0,0,0,5,1.710702355,0.364490209,0.000101247,0,0
1.43,0.007114725,0.5,7176,37,0.2336,32.1875,33.625,37.09,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9406,0.039336594,0.015947268,4083,0.049228508,,-0.000544245,,-0.004426861,-0.001978537,0,0.036247857,3902,0.023321374,0,0,0,0,0,5,2.068475372,0.396636534,0.000110177,0,0
1.45,0.004984608,0.5,7176,37,0.1712,32.25,33.6875,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9450,0.038835979,0.016296296,4066,0.049926217,,0.000153464,,0.001248271,-0.001901647,0,0.035907526,3878,0.023723569,0,0,0,0,0,5,0.897616226,0.42878286,0.000119106,0,0
1.47,0.006018232,0.5,7176,37,0.2003,32.25,33.75,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9346,0.039375134,0.016156645,4096,0.050048828,,0.000276075,,0.00224558,-0.001756954,0,0.036865234,3907,0.023291528,0,0,0,0,0,5,1.418051718,0.475629126,0.000132119,0,0
1.48,0.009381804,0.5,7176,37,0.1785,32.1875,33.8125,36.81,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9536,0.039010067,0.015834732,4155,0.049097473,,-0.00067528,,-0.005492698,-0.001603951,0,0.036341757,3942,0.02283105,0,0,0,0,0,5,2.679084904,0.384320704,0.000106756,0,0
1.5,0.00811849,0.5,7176,37,0.1929,32.25,33.8125,36.89,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9599,0.039274924,0.01593916,4152,0.049855491,,8.27E-05,,0.000672988,-0.001471456,0,0.036127168,3986,0.023331661,0,0,0,0,0,5,2.111246986,0.684354537,0.000190098,0,0
1.52,0.008793535,0.5,7176,37,0.2141,32.1875,33.8125,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9547,0.03917461,0.015816487,4116,0.049562682,,-0.000210071,,-0.001708708,-0.00158252,0,0.03595724,3917,0.022976768,0,0,0,0,0,5,2.245302248,0.836034138,0.000232232,0,0
1.53,0.007079872,0.5,7176,37,0.1947,32.1875,33.875,36.95,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9364,0.039513029,0.016552755,4112,0.049610895,,-0.000161858,,-0.001316547,-0.00138953,0,0.037208171,3878,0.023465704,0,0,0,0,0,5,1.482754207,1.015562844,0.000282101,0,0
1.55,-0.005079039,0.5,7176,37,0.2088,32.1875,33.875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9459,0.039539063,0.015963633,4110,0.049148418,,-0.000624335,,-0.005078309,-0.00140226,0,0.035766423,3911,0.023012017,0,0,0,0,0,5,1.482754207,1.552975519,0.000431382,0,0
1.57,-0.001093726,0.5,7176,37,0.1961,32.1875,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9397,0.039374268,0.015856124,4101,0.049256279,,-0.000516474,,-0.004200977,-0.001119566,0,0.035844916,3876,0.022961816,0,0,0,0,0,5,1.482754207,1.347526265,0.000374313,0,0
1.58,0.003068285,0.5,7176,37,0.25,32.1875,33.9375,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9338,0.039408867,0.015956308,4089,0.04964539,,-0.000127363,,-0.001035966,-0.001190401,0,0.03595011,3897,0.023094688,0,0,0,0,0,5,1.482754207,1.343679543,0.000373244,0,0
1.6,-0.004354691,0.5,7176,37,0.2003,32.1875,33.875,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9447,0.039483434,0.01598391,4100,0.049756098,,-1.67E-05,,-0.000135476,-0.001385951,0,0.036097561,3885,0.023423423,0,0,0,0,0,5,1.482754207,1.335708772,0.00037103,0,0
1.62,0.005990786,0.5,7176,37,0.1699,32.1875,33.875,36.69,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9477,0.039463965,0.015933312,4156,0.049807507,,3.48E-05,,0.000282688,-0.001227805,0,0.036333013,3974,0.023150478,0,0,0,0,0,5,1.482754207,1.227592064,0.000340998,0,0
1.64,0.006806206,0.5,7176,37,0.2129,32.125,33.875,36.77,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9366,0.039397822,0.015908606,4099,0.049768236,,-4.52E-06,,-3.67E-05,-0.001279196,0,0.036106367,3928,0.023167006,0,0,0,0,0,5,1.791452952,1.175230554,0.000326453,0,0
1.65,0.002947836,0.5,7176,37,0.1961,32.125,33.875,36.97,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9441,0.039402606,0.015888147,4142,0.049975857,,0.000203104,,0.001652037,-0.001530185,0,0.036214389,3921,0.023208365,0,0,0,0,0,5,-0.808409933,1.098086401,0.000305024,0,0
1.67,0.002283353,0.5,7176,37,0.2694,32.125,33.875,36.85,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9454,0.039454199,0.015972075,4106,0.04968339,,-8.94E-05,,-0.000726875,-0.001445385,0,0.036288358,3932,0.023143438,0,0,0,0,0,5,-1.534269098,1.254424722,0.000348451,0,0
1.69,0.004905933,0.5,7176,37,0.2003,32.125,33.8125,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9436,0.039423485,0.015896566,4101,0.049012436,,-0.000760317,,-0.006184384,-0.001813498,0,0.036088759,3912,0.023006135,0,0,0,0,0,5,0.836845586,1.530718787,0.0004252,0,0
1.7,0.010085747,0.5,7176,37,0.1879,32.125,33.875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9437,0.039207375,0.015894882,4082,0.049730524,,-4.22E-05,,-0.000343488,-0.001704443,0,0.036011759,3892,0.022610483,0,0,0,0,0,5,2.957037215,1.565024588,0.000434729,0,0
1.72,0.007172268,0.5,7176,37,0.2009,32.125,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9532,0.039341167,0.015946286,4141,0.049746438,,-2.63E-05,,-0.000214046,-0.001685093,0,0.036464622,3953,0.023273463,0,0,0,0,0,5,1.786481552,1.470706944,0.00040853,0,0
1.74,0.002962175,0.5,7176,37,0.1591,32.125,33.8125,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9696,0.038985149,0.015779703,4197,0.05003574,,0.000262987,,0.002139121,-0.001462763,0,0.03597808,4002,0.022738631,0,0,0,0,0,5,-0.955737286,1.749255135,0.000485904,0,0
1.75,0.008118905,0.5,7176,37,0.2094,32.125,33.875,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9490,0.039515279,0.016332982,4114,0.049343704,,-0.000429049,,-0.003489863,-0.001263171,0,0.035731648,3946,0.023061328,0,0,0,0,0,5,2.116864355,1.984380064,0.000551217,0,0
1.77,0.006946887,0.5,7176,37,0.2368,32.125,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9423,0.039583997,0.016342991,4149,0.049409496,,-0.000363257,,-0.002954715,-0.001317568,0,0.035912268,3920,0.023214286,0,0,0,0,0,5,1.543316171,2.217001261,0.000615834,0,0
1.79,0.003983862,0.5,7176,37,0.215,32.125,33.875,36.97,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9435,0.039533651,0.016322205,4130,0.049636804,,-0.000135949,,-0.001105805,-0.001209053,0,0.036561743,3913,0.023255814,0,0,0,0,0,5,-0.201975489,2.444992887,0.000679165,0,0
1.8,-0.000896488,0.5,7176,37,0.2162,32.1875,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9420,0.039596603,0.016348195,4117,0.049793539,,2.08E-05,,0.000169071,-0.001349367,0,0.036920087,3888,0.022890947,0,0,0,0,0,5,-0.201975489,2.646814061,0.000735226,0,0
1.82,0.000754565,0.5,7176,37,0.2115,32.125,33.875,36.97,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9516,0.039197142,0.015868012,4089,0.049400831,,-0.000371922,,-0.003025194,-0.001391599,0,0.03595011,3897,0.023351296,0,0,0,0,0,5,-0.201975489,2.782248412,0.000772847,0,0
1.84,0.005869335,0.5,7176,37,0.2542,32.125,33.875,36.95,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9524,0.039269215,0.016274675,4096,0.049316406,,-0.000456347,,-0.003711905,-0.001475356,0,0.036132813,3948,0.023302938,0,0,0,0,0,5,5.96218963,2.830747517,0.000786319,0,0
1.85,0.012422657,0.5,7176,37,0.2207,32.125,33.875,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9458,0.039648974,0.016071051,4110,0.048905109,,-0.000867644,,-0.007057373,-0.001587185,0,0.037469586,3947,0.023308842,0,0,0,0,0,5,7.913422361,3.054144004,0.000848373,0,0
1.87,0.002724213,0.5,7176,37,0.1733,32.1875,33.8125,37.11,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9843,0.039012496,0.016255207,4173,0.049844237,,7.15E-05,,0.000581444,-0.001414923,0,0.036424635,3974,0.023653749,0,0,0,0,0,5,2.965724077,3.164630267,0.000879064,0,0
1.89,0.000902182,0.5,7176,37,0.1924,32.1875,33.875,37.05,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9616,0.038893511,0.015910982,4128,0.049660853,,-0.0001119,,-0.000910193,-0.001301187,0,0.036094961,3946,0.023314749,0,0,0,0,0,5,-0.497916318,3.174155024,0.00088171,0,0
1.9,0.012168173,0.5,7176,37,0.1941,32.1875,33.8125,36.95,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9663,0.039118286,0.016144055,4143,0.049722423,,-5.03E-05,,-0.000409381,-0.001404954,0,0.036929761,3916,0.023237998,0,0,0,0,0,5,7.332266216,3.220656091,0.000894627,0,0
1.92,0.010145856,0.5,7176,37,0.2197,32.125,33.875,36.73,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9458,0.039437513,0.016176782,4159,0.04977158,,-1.17E-06,,-9.55E-06,-0.00150304,0,0.036306805,3916,0.023493361,0,0,0,0,0,5,6.420377703,3.397739007,0.000943816,0,0
1.94,0.011095566,0.5,7176,37,0.1965,32.125,33.875,36.79,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9433,0.039542033,0.016219654,4141,0.04950495,,-0.000267803,,-0.002178295,-0.001620276,0,0.036464622,3931,0.022894938,0,0,0,0,0,5,6.367799353,3.428507559,0.000952363,0,0
1.95,0.011944472,0.5,7176,37,0.2339,32.1875,33.75,37.09,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9506,0.039027982,0.016095098,4137,0.050036258,,0.000263505,,0.002143337,-0.00157958,0,0.036258158,3908,0.023797339,0,0,0,0,0,5,6.270578348,3.422640837,0.000950734,0,0
1.97,0.011040662,0.5,7176,37,0.1765,32.1875,33.875,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9483,0.039438996,0.015923231,4146,0.049445248,,-0.000327505,,-0.002663908,-0.00158284,0,0.03617945,3933,0.023137554,0,0,0,0,0,5,5.720998855,3.560369166,0.000988991,0,0
1.99,0.008458119,0.5,7176,37,0.1785,32.1875,33.875,36.97,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9512,0.039423886,0.016084945,4108,0.049659202,,-0.000113552,,-0.000923624,-0.001890857,0,0.036027264,3939,0.023610053,0,0,0,0,0,5,4.635574329,3.576980386,0.000993606,0,0
2,0.002090114,0.5,7176,37,0.2206,32.1875,33.875,36.71,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9514,0.039415598,0.016186672,4160,0.049759615,,-1.31E-05,,-0.000106862,-0.002028425,0,0.036298077,3911,0.022756328,0,0,0,0,0,5,0.210071278,3.714596272,0.001031832,0,0
2.02,0.005601579,0.5,7176,37,0.218,32.125,33.875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9564,0.039314095,0.015892932,4130,0.049394673,,-0.00037808,,-0.003075286,-0.002245124,0,0.036077482,3943,0.023332488,0,0,0,0,0,5,3.157057118,3.61562103,0.001004339,0,0
2.04,-0.000410488,0.5,7176,37,0.2027,32.1875,33.8125,37.09,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9636,0.039227895,0.015877958,4145,0.049457177,,-0.000315576,,-0.002566879,-0.001853887,0,0.036911942,3927,0.023172906,0,0,0,0,0,5,3.157057118,3.405317402,0.000945922,0,0
2.05,0.001723146,0.5,7176,37,0.2036,32.125,33.875,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9548,0.039379975,0.015919564,4138,0.050024166,,0.000251413,,0.002044982,-0.001751362,0,0.036974384,3916,0.022982635,0,0,0,0,0,5,3.157057118,3.418032212,0.000949453,0,0
2.07,0.00159268,0.5,7176,37,0.2151,32.1875,33.875,36.89,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9580,0.039039666,0.016388309,4123,0.049478535,,-0.000294218,,-0.002393157,-0.001563973,0,0.03565365,3973,0.023156305,0,0,0,0,0,5,2.763003953,3.56598351,0.000990551,0,0
2.09,-0.000800248,0.5,7176,37,0.1506,32.1875,33.875,37.03,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9464,0.039518174,0.016060862,4138,0.049782504,,9.75E-06,,7.93E-05,-0.001564495,0,0.036249396,3960,0.023484848,0,0,0,0,0,5,2.763003953,3.376245543,0.000937846,0,0
2.1,0.010172952,0.5,7176,37,0.1911,32.1875,33.875,36.93,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9541,0.039094435,0.016350487,4119,0.049041029,,-0.000731724,,-0.005951807,-0.001668699,0,0.035931051,3942,0.023592085,0,0,0,0,0,5,2.763003953,3.211513518,0.000892087,0,0
2.12,0.006808371,0.5,7176,37,0.2094,32.1875,33.8125,36.95,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9500,0.039157895,0.015894737,4120,0.049514563,,-0.00025819,,-0.002100106,-0.001467591,0,0.036650485,3936,0.023373984,0,0,0,0,0,5,1.420114999,3.053789235,0.000848275,0,0
2.14,0.010646412,0.5,7176,37,0.2557,32.1875,33.8125,37.09,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9781,0.038953072,0.016051528,4171,0.049628386,,-0.000144367,,-0.001174272,-0.001640914,0,0.035722848,3967,0.023191328,0,0,0,0,0,5,2.690319422,2.866082418,0.000796134,0,0
2.15,0.004769502,0.5,7176,37,0.2366,32.1875,33.8125,36.87,0,0,0,0,0,20,0.5,0,0,,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0,9656,0.038939519,0.016155758,4143,0.04899831,,-0.000774443,,-0.006299281,-0.001593798,0,0.035964277,3924,0.02293578,0,0,0,0,0,5,0.146860118,2.745513252,0.000762643,0,0
