Time,Van,OC6,IPTG,Sponge Circuit + mutagenised mScarlet-I,Sponge Circuit + mScarlet-I,Sponge Circuit,Negative Control Sponge Circuit + mScarlet
26.39,5.5,50,0,0.048722954,0.046100298,0.039733136,0.045600436
26.41,5.5,50,0,0.047280043,0.045283273,0.040038916,0.045833333
26.42,5.5,50,0,0.048337414,0.046010564,0.039762923,0.045984572
26.44,5.5,50,0,0.048136282,0.046202794,0.039806187,0.04601908
26.46,5.5,50,0,0.047393365,0.044669859,0.039565441,0.045136187
26.47,5.5,50,0,0.049757282,0.046560919,0.039575503,0.045084296
26.49,5.5,50,0,0.050032595,0.046319712,0.039560759,0.046621483
26.51,5.5,50,0,0.047545334,0.044811616,0.039555814,0.04552234
26.52,5.5,50,0,0.047238372,0.046514847,0.039406346,0.044954598
26.54,5.5,50,0,0.047865268,0.044646438,0.039480406,0.046877145
26.56,5.5,50,0,0.048590865,0.047295715,0.03925207,0.045915402
26.57,5.5,50,0,0.047699919,0.04455515,0.03920739,0.046737746
26.59,5.5,50,0,0.047553831,0.047217277,0.039112126,0.046560293
26.61,5.5,50,0,0.047607694,0.046428037,0.039163932,0.045979198
26.62,5.5,50,0,0.047869715,0.047741034,0.039070676,0.046218221
26.64,5.5,50,0,0.048085862,0.045842443,0.040524894,0.045784615
26.66,5.5,50,0,0.048160535,0.046787046,0.04038835,0.045826413
26.67,5.5,50,0,0.048438549,0.045883181,0.04092219,0.045622763
26.69,5.5,50,0,0.049003183,0.047357232,0.039990754,0.04396452
26.71,5.5,50,0,0.047475628,0.045371806,0.040159699,0.046016525
26.72,5.5,50,0,0.047600407,0.046581465,0.039727667,0.045587518
26.74,5.5,50,0,0.048387097,0.04487345,0.03926046,0.046505465
26.76,5.5,50,0,0.047896289,0.044612954,0.039354556,0.047841307
26.77,5.5,50,0,0.046387283,0.045049697,0.039668799,0.045759866
26.79,5.5,50,0,0.047611816,0.044906627,0.038847206,0.046033093
26.81,5.5,50,0,0.048348232,0.045505804,0.03973951,0.045033383
26.82,5.5,50,0,0.047222222,0.046889813,0.039009859,0.046140761
26.84,5.5,50,0,0.047955801,0.046459179,0.039277126,0.045350095
26.86,5.5,50,0,0.046738648,0.044197752,0.039862241,0.04567678
26.87,5.5,50,0,0.046854395,0.046992193,0.038995282,0.047087275
26.89,5.5,50,0,0.048656868,0.045190948,0.039112502,0.044586787
26.91,5.5,50,0,0.048862679,0.045893544,0.038844482,0.046280102
26.92,5.5,50,0,0.047086067,0.043902754,0.039182523,0.045235376
26.94,5.5,50,0,0.047513812,0.045102041,0.038193989,0.04625913
26.96,5.5,50,0,0.04885863,0.045442158,0.038405218,0.046088304
26.97,5.5,50,0,0.048065742,0.045521985,0.038864688,0.045714286
26.99,5.5,50,0,0.047059677,0.045823389,0.038292488,0.047409712
27.01,5.5,50,0,0.046035088,0.04659195,0.038850778,0.045792466
27.02,5.5,50,0,0.047459893,0.045052659,0.039492046,0.045111441
27.04,5.5,50,0,0.048455763,0.045715796,0.039087724,0.047964343
27.06,5.5,50,0,0.046924991,0.044917556,0.038828384,0.046016944
27.07,5.5,50,0,0.048079018,0.046259242,0.038228468,0.045468379
27.09,5.5,50,0,0.04850128,0.044432619,0.038808363,0.04803339
27.11,5.5,50,0,0.047676615,0.044596308,0.038317152,0.046149664
27.12,5.5,50,0,0.046938141,0.045636985,0.038361677,0.045278224
27.14,5.5,50,0,0.046158541,0.045395403,0.038315898,0.047191495
27.16,5.5,50,0,0.046589147,0.044514107,0.038623781,0.046368064
27.17,5.5,50,0,0.049461271,0.04557088,0.038009502,0.046787661
27.19,5.5,50,0,0.048370388,0.045658523,0.038361219,0.045876356
27.21,5.5,50,0,0.049006085,0.044597486,0.038156591,0.044772402
27.22,5.5,50,0,0.046788025,0.045842291,0.037816932,0.044804401
27.24,5.5,50,0,0.04714789,0.045814244,0.037691402,0.046646462
27.26,5.5,50,0,0.04728873,0.045685623,0.038207339,0.046096559
27.27,5.5,50,0,0.047756216,0.045934458,0.038192711,0.044859591
27.29,5.5,50,0,0.047875524,0.046949021,0.038964435,0.045695163
27.31,5.5,50,0,0.048473426,0.046115691,0.039168505,0.046817068
27.32,5.5,50,0,0.046793761,0.045615415,0.04012171,0.045784308
27.34,5.5,50,0,0.047445776,0.045371248,0.041581737,0.046208896
27.36,5.5,50,0,0.046492603,0.044590643,0.040487391,0.046219276
27.37,5.5,50,0,0.04816612,0.044948683,0.038977281,0.0477207
27.39,5.5,50,0,0.046720816,0.046191248,0.040223881,0.045721449
27.41,5.5,50,1000,0.050792072,0.048016701,0.038838921,0.046259582
27.42,5.5,50,1000,0.050025375,0.046398396,0.04075669,0.045950413
27.44,5.5,50,1000,0.048710396,0.048319328,0.040107151,0.047734181
27.46,5.5,50,1000,0.050204415,0.045414069,0.04069415,0.046843986
27.47,5.5,50,1000,0.049582759,0.046142958,0.039955059,0.047334528
27.49,5.5,50,1000,0.050487523,0.046814228,0.040762269,0.046233964
27.51,5.5,50,1000,0.049853372,0.046112116,0.040840055,0.04477167
27.52,5.5,50,1000,0.049742166,0.046953685,0.040757793,0.04514445
27.54,5.5,50,1000,0.048545131,0.047830128,0.040323726,0.045653495
27.56,5.5,50,1000,0.048530064,0.046560205,0.040011,0.044454525
27.57,5.5,50,1000,0.050442547,0.045587756,0.040109141,0.045414898
27.59,5.5,50,1000,0.050003846,0.046134826,0.039980929,0.046564452
27.61,5.5,50,1000,0.048322828,0.048672881,0.039858222,0.04591187
27.62,5.5,50,1000,0.048798199,0.046229023,0.04101083,0.046055755
27.64,5.5,50,1000,0.04687191,0.04620506,0.038884452,0.045786197
27.66,5.5,50,1000,0.048525413,0.046497295,0.040063572,0.046023145
27.67,5.5,50,1000,0.049344815,0.047186531,0.038871239,0.047921478
27.69,5.5,50,1000,0.048706359,0.045322648,0.04006734,0.045055292
27.71,5.5,50,1000,0.048770492,0.04722959,0.037073679,0.046954747
27.72,5.5,50,1000,0.047843137,0.045792079,0.03857868,0.04473155
27.74,5.5,50,1000,0.050117529,0.047060496,0.039024991,0.045803931
28.08,5.5,50,1000,0.048453825,0.046761492,0.040610484,0.04470732
28.09,5.5,50,1000,0.052028492,0.047344889,0.04222973,0.04681546
28.11,5.5,50,1000,0.051478313,0.047788261,0.04062111,0.045612813
28.13,5.5,50,1000,0.049612975,0.049560297,0.042391625,0.045095829
28.14,5.5,50,1000,0.050549798,0.047923969,0.041437809,0.045721287
28.16,5.5,50,1000,0.050119142,0.049446878,0.041436657,0.047075505
28.18,5.5,50,1000,0.049762645,0.049948302,0.041122807,0.046062912
28.19,5.5,50,1000,0.050266756,0.048293337,0.041832084,0.045928187
28.21,5.5,50,1000,0.050662252,0.048571854,0.040612287,0.046571274
28.23,5.5,50,1000,0.051172886,0.048229898,0.040676483,0.045902908
28.24,5.5,50,1000,0.050148414,0.048901903,0.042111041,0.04557059
28.26,5.5,50,1000,0.049873592,0.050488848,0.04302544,0.0458985
28.28,5.5,50,1000,0.053186999,0.050991929,0.044227818,0.045086276
28.29,5.5,50,1000,0.053111148,0.051971187,0.042978468,0.046905794
28.31,5.5,50,1000,0.052116742,0.048599782,0.043202714,0.047657567
28.33,5.5,50,1000,0.05290665,0.049668417,0.043026969,0.045352438
28.34,5.5,50,1000,0.050798793,0.050804042,0.043565622,0.044136264
28.36,5.5,50,1000,0.052488968,0.051111896,0.043497961,0.045803387
28.38,5.5,50,1000,0.051331219,0.050869595,0.042255823,0.044831008
28.39,5.5,50,1000,0.052535125,0.050707868,0.042505407,0.044645429
28.41,5.5,50,1000,0.051438535,0.050894364,0.043616178,0.045683074
28.43,5.5,50,1000,0.051662367,0.05208981,0.042934556,0.04635002
28.44,5.5,50,1000,0.052400468,0.049757433,0.042243437,0.045947627
28.46,5.5,50,1000,0.052427184,0.052387357,0.042129123,0.045274785
28.48,5.5,50,1000,0.052090221,0.053135575,0.041811583,0.045668968
28.49,5.5,50,1000,0.053060237,0.052180797,0.042986799,0.045411542
28.51,5.5,50,1000,0.053158641,0.053404646,0.042778178,0.04495114
28.53,5.5,50,1000,0.051186017,0.053165743,0.042821959,0.044921242
28.54,5.5,50,1000,0.050824071,0.050798468,0.042303888,0.045395081
28.56,5.5,50,1000,0.05275915,0.051350571,0.041896526,0.044884446
28.58,5.5,50,1000,0.052304344,0.051054852,0.044164308,0.045215832
28.59,5.5,50,1000,0.051848443,0.051168043,0.043043552,0.047058013
28.61,5.5,50,1000,0.053890768,0.053498249,0.043245993,0.045972546
28.63,5.5,50,1000,0.052103755,0.052823706,0.04449314,0.044651559
28.64,5.5,50,1000,0.052130213,0.05290212,0.04381397,0.044394192
28.66,5.5,50,1000,0.050630267,0.054736686,0.044531108,0.044602766
28.68,5.5,50,1000,0.053168961,0.051602607,0.043109301,0.045460184
28.69,5.5,50,1000,0.054236767,0.052599595,0.044654202,0.046822089
28.71,5.5,50,1000,0.052368173,0.052474062,0.044357639,0.047227095
28.73,5.5,50,1000,0.054545455,0.055883855,0.044864865,0.045590285
28.74,5.5,50,1000,0.054042625,0.052441981,0.044359398,0.045408129
28.76,5.5,50,1000,0.051789374,0.05198973,0.043564684,0.044562085
28.78,5.5,50,1000,0.051896363,0.052835532,0.045556252,0.045370813
28.79,5.5,50,1000,0.053704744,0.053080429,0.044157777,0.046589612
28.81,5.5,50,1000,0.053588593,0.051927232,0.045278137,0.045402338
28.83,5.5,50,1000,0.052960928,0.052646496,0.043651109,0.044963194
28.84,5.5,50,1000,0.053196382,0.052312099,0.045632223,0.045949626
28.86,5.5,50,1000,0.053567358,0.053064327,0.045393296,0.04561753
28.88,5.5,50,1000,0.052627764,0.052914006,0.044670291,0.043235207
28.89,5.5,50,1000,0.052915452,0.053180046,0.043912176,0.044182352
28.91,5.5,50,1000,0.05388074,0.054893107,0.045979838,0.04445688
28.93,5.5,50,1000,0.053827052,0.054524441,0.045092,0.046345692
28.94,5.5,50,1000,0.05461509,0.056855946,0.046066076,0.047544016
28.96,5.5,50,1000,0.05408683,0.05600442,0.045257181,0.045894952
28.98,5.5,50,1000,0.051417067,0.053382565,0.045158562,0.043242942
28.99,5.5,50,1000,0.052518672,0.055128372,0.046355817,0.045516525
29.01,5.5,50,1000,0.053055047,0.054372726,0.047038981,0.046987604
29.03,5.5,50,1000,0.052806324,0.054421769,0.046976787,0.047119233
29.04,5.5,50,1000,0.051888536,0.05549569,0.046515773,0.044820036
29.06,5.5,50,1000,0.05111336,0.055551251,0.046254355,0.046121744
29.08,5.5,50,1000,0.052541106,0.055122284,0.04738132,0.044612908
29.09,5.5,50,1000,0.054130835,0.056360958,0.046982228,0.045719094
29.11,5.5,50,1000,0.051992329,0.054879398,0.046408191,0.04547934
29.13,5.5,50,1000,0.052794807,0.055563787,0.045742606,0.04587156
29.14,5.5,50,1000,0.05607404,0.054834362,0.046886816,0.045583086
29.16,5.5,50,1000,0.05423954,0.055844531,0.046064366,0.045545213
29.18,5.5,50,1000,0.053732691,0.055855216,0.045319068,0.045261122
29.19,5.5,50,1000,0.055454994,0.058197514,0.048303324,0.044596046
29.21,5.5,50,1000,0.05412536,0.056135952,0.047846496,0.046017117
29.23,5.5,50,1000,0.053983188,0.057950993,0.047178026,0.046425008
29.24,5.5,50,1000,0.054961832,0.056082946,0.045546122,0.045634921
29.26,5.5,50,1000,0.053014171,0.05727989,0.046611141,0.046362755
29.28,5.5,50,1000,0.056358266,0.056145379,0.045872256,0.044932963
29.29,5.5,50,1000,0.053523575,0.056987968,0.046403352,0.044568409
29.31,5.5,50,1000,0.053999422,0.059173293,0.046753453,0.044409974
29.33,5.5,50,1000,0.053814521,0.058566038,0.045780131,0.045150996
29.34,5.5,50,1000,0.055333091,0.056852869,0.047085772,0.044235846
29.36,5.5,50,1000,0.05246996,0.05690995,0.044605325,0.044942414
29.38,5.5,50,1000,0.055331412,0.057831325,0.046483808,0.045857074
29.39,5.5,50,1000,0.055702728,0.055821719,0.045865417,0.045933735
29.41,5.5,50,1000,0.05554318,0.056720371,0.046238844,0.045397724
29.43,5.5,50,1000,0.055270612,0.057766846,0.04590985,0.046377793
29.44,5.5,50,1000,0.055345203,0.059307195,0.045702931,0.047220856
29.46,5.5,50,1000,0.055217151,0.058109973,0.045689868,0.044443063
29.48,5.5,50,1000,0.05400982,0.056982398,0.045393008,0.044913968
29.49,5.5,50,1000,0.058225126,0.056725427,0.045370889,0.047022366
29.51,5.5,50,1000,0.052829925,0.060969216,0.045619117,0.045249718
29.53,5.5,50,1000,0.056840455,0.058404263,0.045622194,0.04588497
29.54,5.5,50,1000,0.055220519,0.058202491,0.045429231,0.047895697
29.56,5.5,50,1000,0.056331781,0.062254502,0.045265553,0.045994157
29.58,5.5,50,1000,0.055793058,0.060911203,0.044887589,0.044042784
29.59,5.5,50,1000,0.05539833,0.062863372,0.044685069,0.046634404
29.61,5.5,50,1000,0.054249548,0.061452902,0.044738644,0.045631182
29.63,5.5,50,1000,0.058111568,0.062643879,0.04522886,0.045992116
29.64,5.5,50,1000,0.058345091,0.05910482,0.04507281,0.046650557
29.66,5.5,50,1000,0.055139819,0.06081879,0.044859527,0.046066182
29.68,5.5,50,1000,0.05260492,0.061867812,0.044361464,0.047107847
29.69,5.5,50,1000,0.057632142,0.059442509,0.044644206,0.045367999
29.71,5.5,50,1000,0.054075809,0.059142146,0.04547546,0.045393258
29.73,5.5,50,1000,0.055109765,0.057934868,0.045982654,0.046678756
29.74,5.5,50,1000,0.057768924,0.061443458,0.046784126,0.047481619
29.76,5.5,50,1000,0.056597993,0.061064087,0.045820276,0.04642409
29.78,5.5,50,1000,0.05643819,0.060126813,0.045048002,0.045590007
29.79,5.5,50,1000,0.057662297,0.060050161,0.044971584,0.047016516
29.81,5.5,50,1000,0.054824244,0.060495679,0.044032628,0.047401944
29.83,5.5,50,1000,0.055255774,0.061694622,0.046588154,0.04741209
29.84,5.5,50,1000,0.057781432,0.060092663,0.045916226,0.046517444
29.86,5.5,50,1000,0.054917864,0.060647734,0.046766502,0.045989172
29.88,5.5,50,1000,0.056873435,0.061384083,0.047039809,0.046132139
29.89,5.5,50,1000,0.057517974,0.062273108,0.047402159,0.046977783
29.91,5.5,50,1000,0.05785259,0.061493709,0.047837539,0.046305668
29.93,5.5,50,1000,0.057808311,0.063531237,0.047023714,0.045870959
29.94,5.5,50,1000,0.056668804,0.060720698,0.047295678,0.045681511
29.96,5.5,50,1000,0.057684485,0.060108281,0.047276793,0.046088999
29.98,5.5,50,1000,0.058461538,0.061620078,0.048090179,0.046045354
29.99,5.5,50,1000,0.058261625,0.060827936,0.048819562,0.045653616
30.01,5.5,50,1000,0.057414449,0.062254411,0.047069061,0.046309403
30.03,5.5,50,1000,0.057633445,0.060549915,0.047163747,0.046428571
30.04,5.5,50,1000,0.059491407,0.059080963,0.048476454,0.047222986
30.06,5.5,50,1000,0.059785502,0.062618165,0.047002159,0.045422603
30.08,5.5,50,1000,0.059796149,0.065085063,0.048053097,0.045744614
30.09,5.5,50,1000,0.059255489,0.062376165,0.047179666,0.046920821
30.11,5.5,50,1000,0.061882818,0.061054838,0.048121532,0.044556811
30.13,5.5,50,1000,0.058515625,0.061696478,0.047741821,0.046843704
30.14,5.5,50,1000,0.05877551,0.064492326,0.047528187,0.045224907
30.16,5.5,50,1000,0.059255591,0.063148304,0.047813259,0.048082775
30.18,5.5,50,1000,0.057722309,0.061927694,0.04696363,0.047560661
30.19,5.5,50,1000,0.056605172,0.063652054,0.047218955,0.046553323
30.21,5.5,50,1000,0.058708568,0.064031295,0.047121691,0.047743332
30.23,5.5,50,1000,0.059580177,0.062975597,0.04839527,0.047117517
30.24,5.5,50,1000,0.058464552,0.062867741,0.049498036,0.046959395
30.26,5.5,50,1000,0.059062218,0.062683894,0.04869696,0.047019823
30.28,5.5,50,1000,0.061521342,0.064688136,0.047558856,0.04626238
30.29,5.5,50,1000,0.059008023,0.064506713,0.047950132,0.047134478
30.31,5.5,50,1000,0.0608422,0.063282495,0.04696325,0.04572311
30.33,5.5,50,1000,0.059035633,0.064640884,0.04776192,0.045594095
30.34,5.5,50,1000,0.059791475,0.066068711,0.048068172,0.044724487
30.36,5.5,50,1000,0.058638385,0.063981935,0.047095107,0.046660873
30.38,5.5,50,1000,0.058594013,0.063060436,0.048784961,0.046068876
30.39,5.5,50,1000,0.061025408,0.063834439,0.048359396,0.047449259
30.41,5.5,50,1000,0.059819061,0.062679459,0.047680082,0.046032746
30.43,5.5,50,1000,0.061557895,0.064774697,0.04784689,0.045367923
30.44,5.5,50,1000,0.06108522,0.063269376,0.047909857,0.047029863
30.46,5.5,50,1000,0.058534337,0.063638224,0.048267117,0.047385621
30.48,5.5,50,1000,0.062817904,0.065776459,0.048675611,0.046248143
30.49,5.5,50,1000,0.058235777,0.065900168,0.048877933,0.047456755
30.51,5.5,50,1000,0.059770992,0.065617516,0.047145631,0.047901847
30.53,5.5,50,1000,0.060166615,0.065928811,0.048398985,0.046624575
30.54,5.5,50,1000,0.061087024,0.06756851,0.048602673,0.044913742
30.56,5.5,50,1000,0.060565376,0.068506516,0.048940833,0.046582212
30.58,5.5,50,1000,0.057791894,0.065692415,0.048744461,0.047477324
30.59,5.5,50,1000,0.060817844,0.064607148,0.049642949,0.046121874
30.61,5.5,50,1000,0.060491358,0.064363532,0.049111072,0.047049169
30.63,5.5,50,1000,0.060828567,0.066746215,0.049302157,0.047218004
30.64,5.5,50,1000,0.059438124,0.066053696,0.050019238,0.045215237
30.66,5.5,50,1000,0.058305402,0.065106744,0.048243267,0.045733265
30.68,5.5,50,1000,0.060027618,0.067676916,0.049233931,0.046487536
30.69,5.5,50,1000,0.059622938,0.066260796,0.047643575,0.04628331
30.71,5.5,50,1000,0.061849711,0.065847598,0.048786967,0.047098888
30.73,5.5,50,1000,0.058893516,0.065159751,0.049576348,0.047752443
30.74,5.5,50,1000,0.058463128,0.064461738,0.048431339,0.048269521
30.76,5.5,50,1000,0.060661906,0.069324585,0.047973803,0.04507772
30.78,5.5,50,1000,0.059762435,0.068367206,0.04910333,0.046147175
30.79,5.5,50,1000,0.0628808,0.067326874,0.04989623,0.045810616
30.81,5.5,50,1000,0.060224192,0.06838789,0.048549912,0.046376812
30.83,5.5,50,1000,0.062955171,0.066351446,0.050834065,0.048760273
30.84,5.5,50,1000,0.059254122,0.066588785,0.048939773,0.04679475
30.86,5.5,50,1000,0.058407217,0.063978147,0.049177685,0.045779513
30.88,5.5,50,1000,0.061955965,0.065562962,0.049983745,0.046943919
30.89,5.5,50,1000,0.061980668,0.067402326,0.048539222,0.047219771
30.91,5.5,50,1000,0.059798837,0.06586438,0.050328228,0.047014603
30.93,5.5,50,1000,0.057699295,0.062739654,0.050399609,0.047389313
30.94,5.5,50,1000,0.059505761,0.067056641,0.049884565,0.046685455
30.96,5.5,50,1000,0.059248342,0.067617689,0.049431865,0.048098126
30.98,5.5,50,1000,0.061438409,0.066051811,0.051034234,0.048062016
30.99,5.5,50,1000,0.061354761,0.066794416,0.050141493,0.04756292
31.01,5.5,50,1000,0.061499327,0.066924854,0.050246305,0.046416562
31.03,5.5,50,1000,0.0601124,0.068601944,0.050640797,0.046122133
31.04,5.5,50,1000,0.063019235,0.072068816,0.051215356,0.047484007
31.06,5.5,50,1000,0.062600674,0.06934626,0.050209205,0.046925151
31.08,5.5,50,1000,0.061045906,0.067760618,0.050070816,0.047008273
31.09,5.5,50,1000,0.062910368,0.070123983,0.050514421,0.047371499
31.11,5.5,50,1000,0.060322532,0.071559117,0.050987944,0.047123739
31.13,5.5,50,1000,0.061498665,0.06824841,0.050956997,0.047173367
31.14,5.5,50,1000,0.06,0.066862385,0.050773535,0.046254072
31.16,5.5,50,1000,0.059659994,0.067354858,0.050488211,0.045981701
31.18,5.5,50,1000,0.060548423,0.067423859,0.049594297,0.048071478
31.19,5.5,50,1000,0.060141052,0.067390996,0.052462434,0.047256383
31.21,5.5,50,1000,0.061898754,0.066158285,0.051487995,0.04693468
31.23,5.5,50,1000,0.060373633,0.070023662,0.050155387,0.047478963
31.24,5.5,50,1000,0.059858114,0.069596542,0.05162849,0.046750975
31.26,5.5,50,1000,0.060531788,0.069579288,0.050848918,0.047705146
31.28,5.5,50,1000,0.061351069,0.067955913,0.049897415,0.04788849
31.29,5.5,50,1000,0.06188583,0.069547836,0.050444109,0.046400306
31.31,5.5,50,1000,0.06049671,0.070227429,0.050593533,0.0472286
31.33,5.5,50,1000,0.062257095,0.068696791,0.050449429,0.047361915
31.34,5.5,50,1000,0.062970415,0.066154319,0.051570637,0.048750428
31.36,5.5,50,1000,0.061256662,0.071265449,0.050998488,0.047153537
31.38,5.5,50,1000,0.061593035,0.069099478,0.05015022,0.048013136
31.39,5.5,50,1000,0.059765535,0.068771973,0.052515483,0.047828023
31.41,5.5,50,1000,0.06153595,0.069998665,0.051469969,0.046623697
31.43,5.5,50,1000,0.059098447,0.071815015,0.051086012,0.046692142
31.45,5.5,50,1000,0.061533557,0.071334008,0.051735368,0.046998017
31.46,5.5,50,1000,0.062096453,0.069356778,0.049329258,0.047751619
31.48,5.5,50,1000,0.062905682,0.068353339,0.05154265,0.047911171
31.5,5.5,50,1000,0.060725728,0.069508671,0.052062511,0.046932067
31.51,5.5,50,1000,0.061593108,0.069340974,0.050902837,0.048846581
31.53,5.5,50,1000,0.061864913,0.068953472,0.0499388,0.048336427
31.55,5.5,50,1000,0.061375508,0.06870072,0.051649306,0.04792737
31.56,5.5,50,1000,0.060142002,0.071709726,0.052147505,0.046585077
31.58,5.5,50,1000,0.064542915,0.070412907,0.050612508,0.047805213
31.6,5.5,50,1000,0.061895551,0.073348065,0.052253925,0.047772007
31.61,5.5,50,1000,0.05794702,0.070838649,0.050802989,0.048234811
31.63,5.5,50,1000,0.059293044,0.070413223,0.052005217,0.046886255
31.65,5.5,50,1000,0.061810865,0.073650662,0.050186581,0.04813081
31.66,5.5,50,1000,0.062281486,0.067826403,0.052089159,0.047189273
31.68,5.5,50,1000,0.061446353,0.070032573,0.052091812,0.047480244
31.7,5.5,50,1000,0.061102144,0.071638924,0.051935948,0.046987876
31.71,5.5,50,1000,0.061693081,0.071021776,0.052426497,0.046164045
31.73,5.5,50,1000,0.059997098,0.072618155,0.051693874,0.047272727
31.75,5.5,50,1000,0.061704646,0.070570457,0.050573698,0.047508691
31.76,5.5,50,1000,0.06200626,0.06977089,0.050309461,0.048275428
31.78,5.5,50,1000,0.062166568,0.070029674,0.052465703,0.048515161
31.8,5.5,50,1000,0.063009357,0.067466887,0.051402699,0.047039454
31.81,5.5,50,1000,0.06067911,0.072492252,0.052272106,0.047284702
31.83,5.5,50,1000,0.062367416,0.074173506,0.051293141,0.047889394
31.85,5.5,50,1000,0.059404553,0.069556867,0.052242093,0.047263682
31.86,5.5,50,1000,0.063364532,0.071560546,0.050962815,0.048816883
31.88,5.5,50,1000,0.060351164,0.072860006,0.051683302,0.047063476
31.9,5.5,50,1000,0.059125964,0.07426136,0.051843708,0.047046725
31.91,5.5,50,1000,0.058460113,0.072432657,0.051101393,0.049420465
31.93,5.5,50,1000,0.061764218,0.073206442,0.050528975,0.046926884
31.95,5.5,50,1000,0.060503541,0.074389393,0.051679165,0.047795552
31.96,5.5,50,1000,0.062672961,0.072672872,0.051626309,0.047137416
31.98,5.5,50,1000,0.061991788,0.075083921,0.051463008,0.048451255
32,5.5,50,1000,0.062460115,0.077160711,0.051830986,0.048009073
32.01,5.5,50,1000,0.060136074,0.073578377,0.052934501,0.048933015
32.03,5.5,50,1000,0.065662002,0.072207339,0.053160216,0.046706231
32.05,5.5,50,1000,0.060493915,0.077472042,0.053243221,0.04755287
32.06,5.5,50,1000,0.062186855,0.074219619,0.052147752,0.047449585
32.08,5.5,50,1000,0.062708472,0.069179288,0.052288136,0.047422553
32.1,5.5,50,1000,0.061450543,0.07271353,0.052472698,0.048325169
32.11,5.5,50,1000,0.064218797,0.072901105,0.052048236,0.047935549
32.13,5.5,50,1000,0.063921993,0.072667709,0.050931043,0.046353484
32.15,5.5,50,1000,0.060386841,0.074472111,0.051847913,0.048929874
32.16,5.5,50,1000,0.061109773,0.072862347,0.05056135,0.049265521
32.18,5.5,50,1000,0.062965471,0.074642052,0.050789692,0.04773773
32.2,5.5,50,1000,0.060682283,0.075174825,0.051872209,0.047385621
32.21,5.5,50,1000,0.061147695,0.076002611,0.05149967,0.047175591
32.23,5.5,50,1000,0.062177382,0.077198103,0.052262749,0.047393656
32.25,5.5,50,1000,0.062270203,0.073233521,0.052477157,0.046771913
32.26,5.5,50,1000,0.059914511,0.075276956,0.052801457,0.046730602
32.28,5.5,50,1000,0.061934326,0.077307611,0.050944123,0.047496714
32.3,5.5,50,1000,0.064159975,0.078114004,0.052815755,0.049235993
32.31,5.5,50,1000,0.062236747,0.075982358,0.052338812,0.051031995
32.33,5.5,50,1000,0.062815884,0.076563335,0.051113913,0.048209366
32.35,5.5,50,1000,0.062707461,0.076882639,0.051913536,0.046937639
32.36,5.5,50,1000,0.064230343,0.072483988,0.050789586,0.047546849
32.38,5.5,50,1000,0.063347376,0.074845123,0.051454718,0.048882404
32.4,5.5,50,1000,0.061920478,0.073593398,0.051970401,0.049649369
32.41,5.5,50,1000,0.061737201,0.072457345,0.053032315,0.047830702
32.43,5.5,50,1000,0.062288369,0.075635462,0.05105792,0.048921259
32.45,5.5,50,1000,0.060487805,0.071842576,0.052454039,0.047921665
32.46,5.5,50,1000,0.064049256,0.07435709,0.051943755,0.050387051
32.48,5.5,50,1000,0.063503195,0.078122551,0.05308905,0.047321152
32.5,5.5,50,1000,0.060859533,0.075010871,0.050640729,0.048073921
32.51,5.5,50,1000,0.064493865,0.071266968,0.0523004,0.04784217
32.53,5.5,50,1000,0.061449729,0.07642487,0.053100467,0.046735557
32.55,5.5,50,1000,0.063577825,0.074086742,0.052016417,0.048878409
32.56,5.5,50,1000,0.06291604,0.072711719,0.052427543,0.046894067
32.58,5.5,50,1000,0.063051315,0.080487258,0.050875951,0.047767083
32.6,5.5,50,1000,0.061369905,0.076224302,0.051676352,0.049906264
32.61,5.5,50,1000,0.063136282,0.073759959,0.052227904,0.048128023
32.63,5.5,50,1000,0.06231454,0.078108941,0.05092995,0.04807458
32.65,5.5,50,1000,0.062328824,0.07622373,0.050409165,0.047699287
32.66,5.5,50,1000,0.062546292,0.079197825,0.052334944,0.047213158
32.68,5.5,50,1000,0.063414634,0.076724781,0.053112909,0.049083216
32.7,5.5,50,1000,0.064053145,0.075937455,0.05287257,0.04705652
32.71,5.5,50,1000,0.060884506,0.074174992,0.051772465,0.047722486
32.73,5.5,50,1000,0.063568714,0.071953973,0.052995591,0.046576017
32.75,5.5,50,1000,0.062194847,0.075566169,0.051096054,0.048528824
32.76,5.5,50,1000,0.061352375,0.074257061,0.053977273,0.04913741
32.78,5.5,50,1000,0.060536077,0.075022262,0.051544767,0.0482136
32.8,5.5,50,1000,0.06186459,0.073759977,0.053262757,0.045483079
32.81,5.5,50,1000,0.061928571,0.074637629,0.052045189,0.047893076
32.83,5.5,50,1000,0.063935031,0.073404699,0.052583937,0.047395675
32.85,5.5,50,1000,0.065438754,0.077518226,0.052578785,0.047919217
32.86,5.5,50,1000,0.067091607,0.078620995,0.052051439,0.049973801
32.88,5.5,50,1000,0.065695275,0.077176168,0.051614635,0.048300866
32.9,5.5,50,1000,0.058478675,0.078778251,0.052720292,0.048596978
32.91,5.5,50,1000,0.06091916,0.076042518,0.052390128,0.047925733
32.93,5.5,50,1000,0.06125523,0.077986455,0.051374374,0.050980643
32.95,5.5,50,1000,0.062468514,0.079142218,0.051904928,0.049333078
32.96,5.5,50,1000,0.062082994,0.078777589,0.053012048,0.050106683
32.98,5.5,50,1000,0.06181994,0.07589658,0.05173869,0.04875547
33,5.5,50,1000,0.063066743,0.07854685,0.052131092,0.048178379
